page|77
项目|附注|2020 年度|2019 年度
一、营业总收入||1,417,097,311.59|1,311,814,818.00
其中：营业收入|十一、七、61|1,417,097,311.59|1,311,814,818.00
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,392,330,787.45|1,254,721,346.66
其中：营业成本||十一、七、61    1,042,224,907.13|827,452,511.00
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|十一、七、62|7,412,907.84|8,334,884.45
销售费用|十一、七、63|102,258,856.30|176,978,421.14
管理费用|十一、七、64|109,116,097.86|116,093,146.38
研发费用|十一、七、65|63,664,588.06|59,385,703.67
财务费用|十一、七、66|67,653,430.26|66,476,680.02
其中：利息费用||71,799,292.42|68,588,091.75
利息收入||7,396,783.75|2,640,849.80
加：其他收益|十一、七、67|19,992,772.69|10,991,880.01
|投资收益（损失以“－”号填列）  十一、七、68|4,663,683.06|8,447,862.27
其中：对联营企业和合营企业的投资收益|||-2,611,028.55
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|十一、七、70|2,383,373.20|-283,312.41
信用减值损失（损失以“-”号填列）|十一、七、71|-12,461,551.07|-23,074,055.75
资产减值损失（损失以“-”号填列）|十一、七、72|-6,895,068.94|-2,639,102.98
资产处置收益（损失以“－”号填列）|十一、七、73|539,394.36|1,707.90
三、营业利润（亏损以“－”号填列）||32,989,127.44|50,538,450.38
加：营业外收入|十一、七、74|19,995.49|76,353.94
减：营业外支出|十一、七、75|3,769,384.62|3,297,906.57
四、利润总额（亏损总额以“－”号填列）||29,239,738.31|47,316,897.75
减：所得税费用|十一、七、76|1,643,937.84|4,749,720.21
五、净利润（净亏损以“－”号填列）||27,595,800.47|42,567,177.54
（一）按经营持续性分类|||
page|78
1.持续经营净利润（净亏损以“－”号填列）||27,595,800.47|42,567,177.54
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||29,240,862.39|44,414,622.07
2.少数股东损益（净亏损以“-”号填列）||-1,645,061.92|-1,847,444.53
六、其他综合收益的税后净额||192,408,937.67|
（一）归属母公司所有者的其他综合收益的税后净额||154,696,785.88|
1．不能重分类进损益的其他综合收益||154,696,785.88|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||154,696,785.88|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||37,712,151.79|
七、综合收益总额||220,004,738.14|42,567,177.54
（一）归属于母公司所有者的综合收益总额||183,937,648.27|44,414,622.07
（二）归属于少数股东的综合收益总额||36,067,089.87|-1,847,444.53
八、每股收益：|||
（一）基本每股收益(元/股)||0.0535|0.0799
（二）稀释每股收益(元/股)||0.0535|0.0799
