page|121
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||291,207,670.84|312,767,314.76
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,810,762.04|8,948,028.58
收到其他与经营活动有关的现金|七、78|24,179,818.96|21,211,231.89
经营活动现金流入小计||327,198,251.84|342,926,575.23
购买商品、接受劳务支付的现金||192,190,424.36|183,085,914.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||98,673,183.93|69,819,817.43
支付的各项税费||26,259,698.76|21,389,340.41
支付其他与经营活动有关的现金|七、78|55,276,559.99|39,971,435.52
经营活动现金流出小计||372,399,867.03|314,266,507.57
经营活动产生的现金流量净额||-45,201,615.19|28,660,067.66
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||19,644,959.95|20,605,537.78
处置固定资产、无形资产和其他长期资产收回的现金净额||30,490.23|1,814.16
处置子公司及其他营业单位收到的现金净额|||
page|122
收到其他与投资活动有关的现金|七、78|819,868,100.01|1,595,623,912.50
投资活动现金流入小计||839,543,550.19|1,616,231,264.44
购建固定资产、无形资产和其他长期资产支付的现金||91,353,511.78|38,315,733.87
投资支付的现金||80,220,000.00|35,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||19,233,197.52
支付其他与投资活动有关的现金|七、78|814,966,456.18|1,686,059,227.93
投资活动现金流出小计||986,539,967.97|1,778,608,159.32
投资活动产生的现金流量净额||-146,996,417.78|-162,376,894.88
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||15,983,250.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||22,012,888.32|10,500,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||37,996,138.32|10,500,000.00
偿还债务支付的现金|||26,560,911.00
分配股利、利润或偿付利息支付的现金||40,294,753.33|32,757,468.42
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|4,324,461.86|5,782,796.23
筹资活动现金流出小计||44,619,215.19|65,101,175.65
筹资活动产生的现金流量净额||-6,623,076.87|-54,601,175.65
四、汇率变动对现金及现金等价物的影响||-404,292.85|-1,083,240.67
五、现金及现金等价物净增加额||-199,225,402.69|-189,401,243.54
加：期初现金及现金等价物余额||814,193,785.63|1,003,595,029.17
六、期末现金及现金等价物余额||614,968,382.94|814,193,785.63
