page|85
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|540,315,657.77|404,559,200.33
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,872.02|17,965.13
收到其他与经营活动有关的现金|14,394,901.52|9,856,662.08
经营活动现金流入小计|554,713,431.31|414,433,827.54
购买商品、接受劳务支付的现金|277,512,211.17|141,562,709.43
page|86
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|167,680,212.77|123,439,464.18
支付的各项税费|34,420,004.91|25,913,326.96
支付其他与经营活动有关的现金|48,873,658.81|22,773,657.93
经营活动现金流出小计|528,486,087.66|313,689,158.50
经营活动产生的现金流量净额|26,227,343.65|100,744,669.04
二、投资活动产生的现金流量：||
收回投资收到的现金|292,635,362.48|132,500,000.00
取得投资收益收到的现金|952,648.55|2,369,267.04
处置固定资产、无形资产和其他长期资产收回的现金净额|4,002.81|25,601.94
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||10,032,209.63
投资活动现金流入小计|293,592,013.84|144,927,078.61
购建固定资产、无形资产和其他长期资产支付的现金|23,735,134.75|9,090,806.16
投资支付的现金|266,635,393.10|143,760,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|1,619,338.42|9,760,032.04
支付其他与投资活动有关的现金||
投资活动现金流出小计|291,989,866.27|162,610,838.20
投资活动产生的现金流量净额|1,602,147.57|-17,683,759.59
三、筹资活动产生的现金流量：||
page|87
吸收投资收到的现金|6,887,203.20|3,150,000.00
其中：子公司吸收少数股东投资收到的现金||3,150,000.00
取得借款收到的现金|74,500,000.00|50,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|81,387,203.20|53,150,000.00
偿还债务支付的现金|60,000,000.00|12,500,000.00
分配股利、利润或偿付利息支付的现金|17,527,852.34|17,363,724.80
其中：子公司支付给少数股东的股利、利润|4,606,200.00|
支付其他与筹资活动有关的现金|14,048,140.84|3,767,477.50
筹资活动现金流出小计|91,575,993.18|33,631,202.30
筹资活动产生的现金流量净额|-10,188,789.98|19,518,797.70
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|17,640,701.24|102,579,707.15
加：期初现金及现金等价物余额|179,575,118.05|76,995,410.90
六、期末现金及现金等价物余额|197,215,819.29|179,575,118.05
