page|151
项目|附注|2021 年度|2020 年度
一、营业总收入||2,018,829,748.78|2,052,141,874.39
其中：营业收入|七、61|2,018,829,748.78|2,052,141,874.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,136,261,102.92|939,605,539.60
其中：营业成本|七、61|757,413,016.56|534,908,955.45
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|10,461,729.83|5,659,300.13
销售费用|七、63|211,247,736.15|279,665,817.67
管理费用|七、64|50,763,292.51|40,708,632.57
研发费用|七、65|108,789,102.25|52,425,072.12
财务费用|七、66|-2,413,774.38|26,237,761.66
其中：利息费用|||
利息收入||17,159,668.26|2,614,748.96
加：其他收益|七、67|31,699,219.45|7,378,829.71
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
page|152
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-8,152,485.49|-7,543,271.49
资产减值损失（损失以“-”号填列）|七、72|-4,991,624.84|-710,366.21
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||901,123,754.98|1,111,661,526.80
加：营业外收入|七、74|17,264.80|898,419.25
减：营业外支出|七、75|4,770,314.40|3,359,738.73
四、利润总额（亏损总额以“－”号填列）||896,370,705.38|1,109,200,207.32
减：所得税费用|七、76|137,845,771.32|177,190,763.82
五、净利润（净亏损以“－”号填列）||758,524,934.06|932,009,443.50
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||758,563,618.29|932,009,443.50
2.终止经营净利润（净亏损以“－”号填列）||-38,684.23|
page|153
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||758,524,934.06|932,009,443.50
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-24,509,228.08|24,458,648.07
（一）归属母公司所有者的其他综合收益的税后净额||-24,509,228.08|24,458,648.07
1．不能重分类进损益的其他综合收益||-23,748,572.10|26,791,750.19
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-23,748,572.10|26,791,750.19
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-760,655.98|-2,333,102.12
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
