page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,889,166,574.89|1,455,787,212.54
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,404,366.38|8,884,341.66
收到其他与经营活动有关的现金||44,539,160.62|29,588,528.81
经营活动现金流入小计||1,947,110,101.89|1,494,260,083.01
购买商品、接受劳务支付的现金||1,305,219,999.85|858,087,228.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|77
支付保单红利的现金|||
支付给职工及为职工支付的现金||276,298,256.30|247,820,736.40
支付的各项税费||97,398,202.71|90,821,521.97
支付其他与经营活动有关的现金||134,443,290.88|100,616,409.37
经营活动现金流出小计||1,813,359,749.74|1,297,345,896.32
经营活动产生的现金流量净额||133,750,352.15|196,914,186.69
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,796,063,133.19|2,642,420,683.74
取得投资收益收到的现金||21,021,478.08|18,945,191.29
处置固定资产、无形资产和其他长期资产收回的现金净额||344,294.62|1,159,757.30
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,817,428,905.89|2,662,525,632.33
购建固定资产、无形资产和其他长期资产支付的现金||66,926,239.35|62,913,853.45
投资支付的现金||1,707,199,968.00|2,616,833,986.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,774,126,207.35|2,679,747,839.45
投资活动产生的现金流量净额||43,302,698.54|-17,222,207.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,600,000.00|
其中：子公司吸收少数股东投资收到的现金||1,600,000.00|
取得借款收到的现金||60,000,000.00|625,727,630.80
收到其他与筹资活动有关的现金||20,000,000.00|150,000,000.00
筹资活动现金流入小计||81,600,000.00|775,727,630.80
偿还债务支付的现金||83,704,748.00|513,748,902.60
分配股利、利润或偿付利息支付的现金||69,067,691.73|26,695,815.16
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||85,082,931.76|76,063,195.47
筹资活动现金流出小计||237,855,371.49|616,507,913.23
筹资活动产生的现金流量净额||-156,255,371.49|159,219,717.57
page|78
四、汇率变动对现金及现金等价物的影响||-3,679,171.82|-3,817,878.61
五、现金及现金等价物净增加额||17,118,507.38|335,093,818.53
加：期初现金及现金等价物余额||665,232,755.75|330,138,937.22
六、期末现金及现金等价物余额||682,351,263.13|665,232,755.75
