page|68
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||713,134,171.44|704,882,614.75
结算备付金|||
拆出资金|||
交易性金融资产||2,060,000.00|110,000,699.86
衍生金融资产|||
应收票据||2,006,245.86|10,804,031.69
应收账款||411,626,393.13|274,949,427.42
应收款项融资||51,574,419.12|133,031,658.24
预付款项||33,205,760.64|29,627,395.94
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||23,322,973.86|20,101,001.99
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||809,990,493.41|538,464,811.94
合同资产||49,560,661.76|38,136,166.08
持有待售资产|||
一年内到期的非流动资产|||262,400.04
其他流动资产||12,749,810.04|4,400,323.62
流动资产合计||2,109,230,929.26|1,864,660,531.57
非流动资产：|||
发放贷款和垫款|||
债权投资|||369,546.62
其他债权投资|||
长期应收款|||
长期股权投资||1,595,388.97|639,083.39
其他权益工具投资|||51,696,000.00
其他非流动金融资产||76,340,732.79|37,126,918.38
投资性房地产||5,379,927.53|5,679,332.96
固定资产||304,209,613.36|276,297,015.74
在建工程||30,747,282.12|28,606,023.72
生产性生物资产|||
油气资产|||
使用权资产||2,238,082.43|
无形资产||94,317,231.63|96,617,229.41
开发支出|||
商誉||426,740,033.50|454,576,835.95
长期待摊费用||2,982,218.47|572,132.19
递延所得税资产||12,779,846.34|10,228,949.58
page|69
其他非流动资产||5,164,164.74|5,524,355.08
非流动资产合计||962,494,521.88|967,933,423.02
资产总计||3,071,725,451.14|2,832,593,954.59
流动负债：|||
短期借款||30,000,000.00|20,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||156,239,412.92|76,151,452.68
应付账款||347,279,213.22|237,706,921.78
预收款项|||
合同负债||663,090,855.20|576,940,035.69
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||59,882,114.02|55,267,521.51
应交税费||34,086,937.00|39,667,430.23
其他应付款||12,468,646.64|57,362,760.74
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||70,292,272.36|63,312,548.63
其他流动负债||24,130,483.85|33,272,756.19
流动负债合计||1,397,469,935.21|1,159,681,427.45
非流动负债：|||
保险合同准备金|||
长期借款||95,516,631.00|141,561,000.00
应付债券||239,203,149.75|273,956,773.01
其中：优先股|||
永续债|||
租赁负债||623,341.50|
长期应付款|||35,380,961.86
长期应付职工薪酬||18,248,737.53|22,575,785.55
预计负债||2,707,387.50|3,009,375.00
递延收益||17,585,562.98|18,310,501.76
递延所得税负债||3,324,710.60|8,426,367.89
其他非流动负债|||
非流动负债合计||377,209,520.86|503,220,765.07
负债合计||1,774,679,456.07|1,662,902,192.52
所有者权益（或股东权益）：|||
实收资本（或股本）||300,324,800.00|210,979,600.00
其他权益工具||47,510,763.26|56,956,787.59
其中：优先股|||
永续债|||
page|70
资本公积||279,991,620.94|313,073,526.22
减：库存股||19,995,920.80|14,433,872.80
其他综合收益||-17,497,602.41|32,338,285.29
专项储备||20,065,735.82|18,706,467.61
盈余公积||63,206,020.12|53,541,676.28
一般风险准备|||
未分配利润||620,296,086.75|498,236,565.99
归属于母公司所有者权益（或股东权益）合计||1,293,901,503.68|1,169,399,036.18
少数股东权益||3,144,491.39|292,725.89
所有者权益（或股东权益）合计||1,297,045,995.07|1,169,691,762.07
负债和所有者权益（或股东权益）总计||3,071,725,451.14|2,832,593,954.59
