page|106
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||616,546,148.93|195,275,671.82
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||3,178,821.23|2,226,561.57
应收账款||40,277,088.20|48,943,237.67
应收款项融资|||
预付款项||5,406,829.41|3,808,359.94
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,188,961.32|3,813,083.65
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||86,970,992.22|89,623,784.97
合同资产|||
page|107
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||1,591,962.70|7,379,953.21
流动资产合计||757,160,804.01|351,070,652.83
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||48,125,252.52|51,349,895.44
在建工程||1,100,559.33|409,089.97
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||16,368,976.36|16,922,567.18
开发支出|||
商誉||19,820,394.55|20,689,834.84
长期待摊费用||3,542,948.73|3,367,195.67
递延所得税资产||6,254,407.64|5,812,261.86
其他非流动资产|||
非流动资产合计||95,212,539.13|98,550,844.96
资产总计||852,373,343.14|449,621,497.79
流动负债：|||
短期借款|||7,684,566.70
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||33,686,351.48|32,253,229.77
预收款项|||48,702,211.46
合同负债||45,041,965.32|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||15,226,467.58|18,034,223.65
应交税费||4,496,733.94|6,235,366.22
其他应付款||6,441,782.32|4,445,409.40
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||2,144,312.76|2,240,716.36
page|108
流动负债合计||107,037,613.40|119,595,723.56
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬||1,570,975.00|2,514,084.30
预计负债||2,000,000.00|
递延收益||442,683.46|
递延所得税负债||401,150.20|
其他非流动负债|||
非流动负债合计||4,414,808.66|2,514,084.30
负债合计||111,452,422.06|122,109,807.86
所有者权益（或股东权益）：|||
实收资本（或股本）||67,000,000.00|50,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||396,965,120.89|39,483,045.42
减：库存股|||
其他综合收益||-1,655,669.34|6,714,369.86
专项储备|||
盈余公积||25,946,519.32|19,330,628.90
一般风险准备|||
未分配利润||251,799,434.64|211,204,323.72
归属于母公司所有者权益（或股东权益）合计||740,055,405.51|326,732,367.90
少数股东权益||865,515.57|779,322.03
所有者权益（或股东权益）合计||740,920,921.08|327,511,689.93
负债和所有者权益（或股东权益）总计||852,373,343.14|449,621,497.79
