page|110
项目|附注|2020 年度|2019 年度
一、营业总收入||348,604,853.01|380,518,492.49
其中：营业收入||348,604,853.01|380,518,492.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||278,560,596.94|307,260,775.41
其中：营业成本||179,142,396.22|204,293,602.31
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,185,338.46|2,894,739.44
page|111
销售费用||46,752,386.35|56,284,002.50
管理费用||20,912,460.58|19,737,523.76
研发费用||29,342,488.70|25,851,396.54
财务费用||225,526.63|-1,800,489.14
其中：利息费用||11,547.50|6,316.66
利息收入||2,236,751.65|1,656,484.87
加：其他收益||1,645,502.45|1,749,529.61
投资收益（损失以“－”号填列）||747,395.32|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-3,457,399.42|-1,416,280.71
资产减值损失（损失以“-”号填列）||246,696.04|-77,212.32
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||69,226,450.46|73,513,753.66
加：营业外收入||9,331,664.54|254,213.93
减：营业外支出||2,144,221.20|105,699.08
四、利润总额（亏损总额以“－”号填列）||76,413,893.80|73,662,268.51
减：所得税费用||11,116,698.92|11,979,180.46
五、净利润（净亏损以“－”号填列）||65,297,194.88|61,683,088.05
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||65,297,194.88|61,683,088.05
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||65,211,001.34|61,323,603.30
2.少数股东损益（净亏损以“-”号填列）||86,193.54|359,484.75
六、其他综合收益的税后净额||-8,370,039.20|2,423,593.33
（一）归属母公司所有者的其他综合收益的税后净额||-8,370,039.20|2,423,593.33
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|112
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-8,370,039.20|2,423,593.33
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-8,370,039.20|2,423,593.33
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||56,927,155.68|64,106,681.38
（一）归属于母公司所有者的综合收益总额||56,840,962.14|63,747,196.63
（二）归属于少数股东的综合收益总额||86,193.54|359,484.75
八、每股收益：|||
（一）基本每股收益(元/股)||1.17|1.23
（二）稀释每股收益(元/股)||1.17|1.23
