page|114
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||382,832,486.70|403,513,907.47
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,685,715.88|1,749,529.61
收到其他与经营活动有关的现金||18,838,943.30|2,888,047.18
经营活动现金流入小计||403,357,145.88|408,151,484.26
购买商品、接受劳务支付的现金||188,792,267.77|214,149,660.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||74,220,793.65|79,205,139.86
支付的各项税费||26,305,144.54|32,400,992.46
支付其他与经营活动有关的现金||30,500,614.36|30,840,929.44
经营活动现金流出小计||319,818,820.32|356,596,722.20
经营活动产生的现金流量净额||83,538,325.56|51,554,762.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||225,000,000.00|
取得投资收益收到的现金||769,084.65|
处置固定资产、无形资产和其他长期资产收回的现金净额||5,000.00|
处置子公司及其他营业单位收到的现金净额|||
page|115
收到其他与投资活动有关的现金|||
投资活动现金流入小计||225,774,084.65|
购建固定资产、无形资产和其他长期资产支付的现金||3,252,378.00|25,586,918.79
投资支付的现金||390,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||1,917,000.00
投资活动现金流出小计||393,252,378.00|27,503,918.79
投资活动产生的现金流量净额||-167,478,293.35|-27,503,918.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||374,482,075.47|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||17,704,566.70
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||374,482,075.47|17,704,566.70
偿还债务支付的现金||7,684,566.70|10,020,000.00
分配股利、利润或偿付利息支付的现金||18,011,547.50|30,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,933,075.47|0
筹资活动现金流出小计||28,629,189.67|40,020,000.00
筹资活动产生的现金流量净额||345,852,885.80|-22,315,433.30
四、汇率变动对现金及现金等价物的影响||-5,466,067.99|1,420,845.10
五、现金及现金等价物净增加额||256,446,850.02|3,156,255.07
加：期初现金及现金等价物余额||193,901,471.32|190,745,216.25
六、期末现金及现金等价物余额||450,348,321.34|193,901,471.32
