page|105
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|196,712,465.74|201,347,205.13
结算备付金|||
page|106
拆出资金|||
交易性金融资产|七、2|779,450,879.72|834,324,026.42
衍生金融资产|||
应收票据|七、4|37,462,275.17|15,947,175.39
应收账款|七、5|137,611,511.47|79,830,857.73
应收款项融资|七、6|88,077,502.78|70,142,655.65
预付款项|七、7|6,305,669.16|2,056,909.09
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,284,233.75|1,779,930.01
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|54,989,530.66|68,841,838.50
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|9,237,965.92|13,489,286.95
流动资产合计||1,311,132,034.37|1,287,759,884.87
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16|15,659,654.15|21,053,770.64
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|七、19|300,000.00|300,000.00
投资性房地产|||
固定资产|七、21|254,840,785.71|250,339,083.95
在建工程|七、22|142,568,414.19|81,166,779.45
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|152,185,126.97|98,540,082.76
开发支出|||
商誉|||
长期待摊费用|七、29|451,995.79|616,357.99
递延所得税资产|七、30|3,807,117.55|2,085,336.25
其他非流动资产|||600,000.00
非流动资产合计||569,813,094.36|454,701,411.04
资产总计||1,880,945,128.73|1,742,461,295.91
流动负债：|||
短期借款|七、32|13,015,551.25|3,003,987.50
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
page|107
应付票据|七、35|32,504,125.87|20,359,595.36
应付账款|七、36|63,706,550.38|38,523,137.33
预收款项|||827,771.89
合同负债|七、38|1,394,347.38|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|5,017,098.95|4,358,076.42
应交税费|七、40|14,399,831.36|7,666,681.08
其他应付款|七、41|2,910,092.86|1,737,249.23
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|12,020,900.00|12,020,900.00
其他流动负债|七、44|181,265.16|
流动负债合计||145,149,763.21|88,497,398.81
非流动负债：|||
保险合同准备金|||
长期借款|七、45|24,041,800.00|36,062,700.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|29,955,798.37|22,282,750.19
递延所得税负债|七、30|637,188.63|914,637.28
其他非流动负债|||
非流动负债合计||54,634,787.00|59,260,087.47
负债合计||199,784,550.21|147,757,486.28
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|231,858,116.00|231,858,116.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,223,400,553.55|1,217,300,443.25
减：库存股|||
其他综合收益|七、57|-494,783.77|539,205.54
专项储备|||
盈余公积|七、59|22,045,115.41|12,086,306.37
一般风险准备|||
未分配利润|七、60|183,901,746.35|119,764,031.78
归属于母公司所有者权益（或股东权益）合计||1,660,710,747.54|1,581,548,102.94
page|108
少数股东权益||20,449,830.98|13,155,706.69
所有者权益（或股东权益）合计||1,681,160,578.52|1,594,703,809.63
负债和所有者权益（或股东权益）总计||1,880,945,128.73|1,742,461,295.91
