page|91
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,388,969,688.92|6,027,088,715.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||255,365,213.68|220,557,482.85
收到其他与经营活动有关的现金|七、78|85,968,901.05|116,879,630.47
经营活动现金流入小计||6,730,303,803.65|6,364,525,828.53
购买商品、接受劳务支付的现金||4,090,276,938.06|3,575,705,622.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|92
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||835,920,240.96|759,196,631.54
支付的各项税费||124,875,709.20|159,700,877.66
支付其他与经营活动有关的现金|七、78|662,564,317.65|661,937,019.22
经营活动现金流出小计||5,713,637,205.87|5,156,540,150.54
经营活动产生的现金流量净额||1,016,666,597.78|1,207,985,677.99
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,520,000,000.00|78,000,000.00
取得投资收益收到的现金||33,895,722.22|356,021.92
处置固定资产、无形资产和其他长期资产收回的现金净额||581,896.47|1,713,729.44
处置子公司及其他营业单位收到的现金净额|七、78|-203,527.73|19,955,126.15
收到其他与投资活动有关的现金|七、78|9,211,000.00|8,930,500.00
投资活动现金流入小计||2,563,485,090.96|108,955,377.51
购建固定资产、无形资产和其他长期资产支付的现金||139,293,739.31|109,516,154.06
投资支付的现金||2,720,000,000.00|584,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|5,844,000.00|17,281,831.73
投资活动现金流出小计||2,865,137,739.31|710,797,985.79
投资活动产生的现金流量净额||-301,652,648.35|-601,842,608.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||129,006,975.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||130,212,511.60|323,810,154.44
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||259,219,486.60|323,810,154.44
偿还债务支付的现金||30,212,511.60|121,756,064.44
分配股利、利润或偿付利息支付的现金||128,173,465.65|101,095,436.53
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,627,100.00|
筹资活动现金流出小计||161,013,077.25|222,851,500.97
筹资活动产生的现金流量净额||98,206,409.35|100,958,653.47
四、汇率变动对现金及现金等价物的影响||-98,053,625.58|15,294,530.33
五、现金及现金等价物净增加额||715,166,733.20|722,396,253.51
加：期初现金及现金等价物余额||1,951,124,399.23|1,228,728,145.72
六、期末现金及现金等价物余额|七、78|2,666,291,132.43|1,951,124,399.23
