page|124
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,570,753,152.25|2,626,776,094.68
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|191,312,577.07|87,602,181.71
收到其他与经营活动有关的现金|70,239,413.77|22,979,882.23
经营活动现金流入小计|3,832,305,143.09|2,737,358,158.62
购买商品、接受劳务支付的现金|1,768,191,152.54|1,249,740,312.90
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|569,982,200.36|348,177,002.56
支付的各项税费|208,917,764.50|149,232,426.75
支付其他与经营活动有关的现金|502,424,928.90|340,842,235.80
page|125
经营活动现金流出小计|3,049,516,046.30|2,087,991,978.01
经营活动产生的现金流量净额|782,789,096.79|649,366,180.61
二、投资活动产生的现金流量：||
收回投资收到的现金|61,172,048.00|67,101,197.67
取得投资收益收到的现金|2,460,965.07|651,538.51
处置固定资产、无形资产和其他长期资产收回的现金净额|1,999,680.13|241,293.67
处置子公司及其他营业单位收到的现金净额||5,325,510.71
收到其他与投资活动有关的现金|3,309,148.00|2,580,000.00
投资活动现金流入小计|68,941,841.20|75,899,540.56
购建固定资产、无形资产和其他长期资产支付的现金|356,689,967.97|441,090,979.48
投资支付的现金|100,562,662.22|136,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||1,368,453,540.67
支付其他与投资活动有关的现金||
投资活动现金流出小计|457,252,630.19|1,946,044,520.15
投资活动产生的现金流量净额|-388,310,788.99|-1,870,144,979.59
三、筹资活动产生的现金流量：||
吸收投资收到的现金||1,792,023,180.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,484,953,728.17|310,069,424.81
收到其他与筹资活动有关的现金|1,151,664,507.39|
筹资活动现金流入小计|2,636,618,235.56|2,102,092,604.81
偿还债务支付的现金|1,529,415,326.30|303,087,391.88
分配股利、利润或偿付利息支付的现金|137,415,378.47|156,303,889.35
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|941,604,336.84|14,757,754.26
筹资活动现金流出小计|2,608,435,041.61|474,149,035.49
筹资活动产生的现金流量净额|28,183,193.95|1,627,943,569.32
page|126
四、汇率变动对现金及现金等价物的影响|4,335,918.32|25,196,444.83
五、现金及现金等价物净增加额|426,997,420.07|432,361,215.17
加：期初现金及现金等价物余额|663,954,077.78|231,592,862.61
六、期末现金及现金等价物余额|1,090,951,497.85|663,954,077.78
