page|80
项目|附注|2020 年度|2019 年度
一、营业总收入|五(二十八)|1,087,571,686.32|974,546,121.27
其中：营业收入||1,087,571,686.32|974,546,121.27
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||844,745,353.52|761,393,833.50
其中：营业成本|五(二十八)|683,188,288.36|575,930,166.10
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五(二十九)|8,789,413.97|8,863,670.61
销售费用|五(三十)|100,531,562.84|130,433,371.65
管理费用|五(三十一)|42,601,582.57|38,582,636.33
研发费用|五(三十二)|9,415,391.61|9,475,868.03
财务费用|五(三十三)|219,114.17|-1,891,879.22
其中：利息费用||2,596,100.17|110,838.33
利息收入||-2,485,555.36|-2,135,308.84
加：其他收益|五(三十四)|35,810,843.55|19,365,238.03
投资收益（损失以“－”号填列）|五(三十五)|215,219.81|897,329.87
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|五(三十六)|-20,293.21|-60,151.94
page|81
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|五(三十七)|-1,486,734.10|355.42
三、营业利润（亏损以“－”号填列）||277,345,368.85|233,355,059.15
加：营业外收入|五(三十八)|2,233,132.70|1,371,901.78
减：营业外支出|五(三十九)|2,451,575.65|450,888.69
四、利润总额（亏损总额以“－”号填列）||277,126,925.90|234,276,072.24
减：所得税费用|五(四十)|62,560,301.05|52,623,617.07
五、净利润（净亏损以“－”号填列）||214,566,624.85|181,652,455.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||214,566,624.85|181,652,455.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||214,566,624.85|181,652,455.17
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|82
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||214,566,624.85|181,652,455.17
（一）归属于母公司所有者的综合收益总额||214,566,624.85|181,652,455.17
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.85|1.56
（二）稀释每股收益(元/股)||1.85|1.56
