page|87
项目|附注|2021 年度|2020 年度
一、营业总收入||2,644,905,095.83|2,113,912,415.29
其中：营业收入||2,644,905,095.83|2,113,912,415.29
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,454,655,353.32|1,807,093,573.80
其中：营业成本||1,998,168,460.43|1,440,868,118.36
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||19,935,808.05|18,807,051.59
销售费用||290,117,645.96|228,932,018.37
管理费用||109,395,089.84|78,222,140.43
研发费用||58,392,224.84|54,597,766.05
财务费用||-21,353,875.80|-14,333,521.00
其中：利息费用||2,752,147.07|717,090.77
利息收入||24,887,183.69|15,589,921.64
加：其他收益||12,401,827.20|20,888,068.27
投资收益（损失以“－”号填||-1,782,659.65|-1,581,174.50
page|88
列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益||-2,420,851.82|-2,189,913.73
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-21,014,172.22|-25,679,589.67
资产减值损失（损失以“-”号填列）||-8,854,130.19|-2,421,586.66
资产处置收益（损失以“－”号填列）||583,486.91|25,637.73
三、营业利润（亏损以“－”号填列）||171,584,094.56|298,050,196.66
加：营业外收入||5,687,600.94|6,173,757.12
减：营业外支出||1,309,393.64|6,015,506.09
四、利润总额（亏损总额以“－”号填列）||175,962,301.86|298,208,447.69
减：所得税费用||38,658,021.94|58,440,978.30
五、净利润（净亏损以“－”号填列）||137,304,279.92|239,767,469.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||137,304,279.92|239,767,469.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||137,521,652.06|239,735,321.65
2.少数股东损益（净亏损以“-”号填列）||-217,372.14|32,147.74
六、其他综合收益的税后净额||-54,649.42|12,082.29
（一）归属母公司所有者的其他综合收益的税后净额||-54,649.42|12,082.29
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-54,649.42|12,082.29
page|89
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-54,649.42|12,082.29
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||137,249,630.50|239,779,551.68
（一）归属于母公司所有者的综合收益总额||137,467,002.64|239,747,403.94
（二）归属于少数股东的综合收益总额||-217,372.14|32,147.74
八、每股收益：|||
（一）基本每股收益(元/股)||0.32|0.65
（二）稀释每股收益(元/股)||0.32|0.65
