page|105
项目|附注|2021 年度|2020 年度
一、营业总收入||2,993,229,140.68|1,278,417,736.36
其中：营业收入|七、61|2,993,229,140.68|1,278,417,736.36
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,652,781,713.16|1,114,662,520.00
其中：营业成本|七、61|2,246,233,271.20|892,218,548.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|30,731,707.83|6,567,770.98
销售费用|七、63|25,091,338.95|18,229,557.06
管理费用|七、64|230,725,114.32|148,902,916.03
研发费用|七、65|82,742,131.60|43,001,212.52
财务费用|七、66|37,258,149.26|5,742,515.38
page|106
项目|附注|2021 年度|2020 年度
其中：利息费用||36,873,227.28|3,563,820.78
利息收入||1,495,557.89|1,394,382.90
加：其他收益|七、67|7,022,831.42|3,923,799.81
投资收益（损失以“－”号填列）|七、68|2,559,245.54|6,367,075.11
其中：对联营企业和合营企业的投资收益||470,919.29|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-2,040,749.27|-2,004,967.80
信用减值损失（损失以“-”号填列）|七、71|1,998,619.75|788,745.22
资产减值损失（损失以“-”号填列）|七、72|-481,302.04|-858,582.11
资产处置收益（损失以“－”号填列）|七、73|-350,991.27|-163,827.52
三、营业利润（亏损以“－”号填列）||349,155,081.65|171,807,459.07
加：营业外收入|七、74|2,329,829.50|4,945,296.37
减：营业外支出|七、75|17,228,098.64|5,639,747.09
四、利润总额（亏损总额以“－”号填列）||334,256,812.51|171,113,008.35
减：所得税费用|七、76|22,430,721.23|19,750,971.88
五、净利润（净亏损以“－”号填列）||311,826,091.28|151,362,036.47
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||311,826,091.28|151,362,036.47
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||310,669,589.76|149,837,168.69
2.少数股东损益（净亏损以“-”号填列）||1,156,501.52|1,524,867.78
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值|||
page|107
项目|附注|2021 年度|2020 年度
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||311,826,091.28|151,362,036.47
（一）归属于母公司所有者的综合收益总额||310,669,589.76|149,837,168.69
（二）归属于少数股东的综合收益总额||1,156,501.52|1,524,867.78
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.63|0.35
（二）稀释每股收益(元/股)||0.63|0.35
