page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,034,965,665.72|725,633,160.20
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78（1）|114,657,284.55|18,321,135.12
经营活动现金流入小计||2,149,622,950.27|743,954,295.32
购买商品、接受劳务支付的现金||1,071,966,483.07|358,112,552.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||317,966,514.00|159,221,336.35
支付的各项税费||148,012,918.61|41,149,555.59
支付其他与经营活动有关的现金|七、78（2）|203,733,448.48|178,922,588.00
经营活动现金流出小计||1,741,679,364.16|737,406,032.02
page|110
项目|附注|2021年度|2020年度
经营活动产生的现金流量净额||407,943,586.11|6,548,263.30
二、投资活动产生的现金流量：|||
收回投资收到的现金||330,100,000.00|1,020,110,000.00
取得投资收益收到的现金||2,438,326.25|6,367,075.11
处置固定资产、无形资产和其他长期资产收回的现金净额||2,769,237.50|9,170,835.05
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|67,147,670.74|
投资活动现金流入小计||402,455,234.49|1,035,647,910.16
购建固定资产、无形资产和其他长期资产支付的现金||329,669,079.61|105,965,006.76
投资支付的现金||149,500,000.00|1,109,214,979.57
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||7,072,919.11
支付其他与投资活动有关的现金|七、78（4）|6,000,000.00|
投资活动现金流出小计||485,169,079.61|1,222,252,905.44
投资活动产生的现金流量净额||-82,713,845.12|-186,604,995.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||33,955,600.00|3,560,000.00
其中：子公司吸收少数股东投资收到的现金|||3,560,000.00
取得借款收到的现金||572,817,750.00|355,000,000.00
收到其他与筹资活动有关的现金|七、78（5）|40,000,000.00|
筹资活动现金流入小计||646,773,350.00|358,560,000.00
偿还债务支付的现金||783,100,000.00|2,350,000.00
分配股利、利润或偿付利息支付的现金||80,062,463.67|46,934,456.54
其中：子公司支付给少数股东的股利、利润|||517,863.09
支付其他与筹资活动有关的现金|七、78（6）|157,833,333.32|40,000,000.00
筹资活动现金流出小计||1,020,995,796.99|89,284,456.54
筹资活动产生的现金流量净额||-374,222,446.99|269,275,543.46
四、汇率变动对现金及现金等价物的影响||-160,526.85|-72,818.84
五、现金及现金等价物净增加额||-49,153,232.85|89,145,992.64
加：期初现金及现金等价物余额||212,498,371.22|123,352,378.58
六、期末现金及现金等价物余额||163,345,138.37|212,498,371.22
