page|83
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||223,445,610.89|382,197,978.52
客户存款和同业存放款项净增加额|||
page|84
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||21,830,330.64|12,431,693.54
经营活动现金流入小计||245,275,941.53|394,629,672.06
购买商品、接受劳务支付的现金||163,749,080.94|160,410,707.30
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||112,239,636.59|102,744,863.14
支付的各项税费||31,699,471.68|60,157,436.02
支付其他与经营活动有关的现金||65,998,746.46|48,818,598.57
经营活动现金流出小计||373,686,935.67|372,131,605.03
经营活动产生的现金流量净额||-128,410,994.14|22,498,067.03
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||740,475.00|40,447.37
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||740,475.00|40,447.37
购建固定资产、无形资产和其他长期资产支付的现金||68,272,008.60|16,543,155.07
投资支付的现金||400,000,000.00|
page|85
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||468,272,008.60|16,543,155.07
投资活动产生的现金流量净额||-467,531,533.60|-16,502,707.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||797,086,733.11|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||3,500,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||797,086,733.11|3,500,000.00
偿还债务支付的现金||3,500,000.00|2,800,000.00
分配股利、利润或偿付利息支付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||18,485,631.58|
筹资活动现金流出小计||21,985,631.58|2,800,000.00
筹资活动产生的现金流量净额||775,101,101.53|700,000.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||179,158,573.79|6,695,359.33
加：期初现金及现金等价物余额||245,465,666.31|238,770,306.98
六、期末现金及现金等价物余额||424,624,240.10|245,465,666.31
