page|71
项目|附注|2021 年度|2020 年度
一、营业总收入||8,353,350,843.48|9,548,681,528.16
其中：营业收入|七、61|8,353,350,843.48|9,548,681,528.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||8,589,856,522.11|9,395,715,580.74
其中：营业成本|七、61|5,950,444,562.83|6,883,282,070.11
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|20,949,185.97|26,451,424.42
销售费用|七、63|1,970,551,219.28|2,063,586,047.73
管理费用|七、64|296,467,625.00|317,245,168.04
研发费用|||
财务费用|七、66|351,443,929.03|105,150,870.44
其中：利息费用||356,489,341.22|126,984,571.51
利息收入||36,390,877.32|57,165,585.68
加：其他收益|七、67|20,761,527.62|31,815,958.64
投资收益（损失以“－”号填列）|七、68|27,182,627.43|42,408,431.47
其中：对联营企业和合营企业的投资收益||27,870,749.38|46,115,684.23
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|72
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|2,352,016.88|-5,542,125.47
信用减值损失（损失以“-”号填列）|七、71|-10,606,498.82|1,258,382.21
资产减值损失（损失以“-”号填列）|七、72|-9,947,560.67|-7,885,442.39
资产处置收益（损失以“－”号填列）|七、73|18,202,656.64|
三、营业利润（亏损以“－”号填列）||-188,560,909.55|215,021,151.88
加：营业外收入|七、74|24,266,097.87|37,179,935.95
减：营业外支出|七、75|95,051,864.27|43,605,799.63
四、利润总额（亏损总额以“－”号填列）||-259,346,675.95|208,595,288.20
减：所得税费用|七、76|21,772,616.06|104,551,901.42
五、净利润（净亏损以“－”号填列）||-281,119,292.01|104,043,386.78
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-281,119,292.01|104,043,386.78
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-281,776,490.56|103,116,988.34
2.少数股东损益（净亏损以“-”号填列）||657,198.55|926,398.44
六、其他综合收益的税后净额||-2,684,119.62|-3,195,291.00
（一）归属母公司所有者的其他综合收益的税后净额||-2,684,119.62|-3,195,291.00
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-2,684,119.62|-3,195,291.00
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|73
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-2,684,119.62|-3,195,291.00
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-283,803,411.63|100,848,095.78
（一）归属于母公司所有者的综合收益总额||-284,460,610.18|99,921,697.34
（二）归属于少数股东的综合收益总额||657,198.55|926,398.44
八、每股收益：|||
（一）基本每股收益(元/股)||-0.42|0.15
（二）稀释每股收益(元/股)|||
