page|63
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,094,657,771.04|984,287,750.93
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|1,085,109,837.62|1,278,938,423.63
应收账款|七、5|1,539,261,394.13|1,579,028,193.47
应收款项融资|||
预付款项|七、7|73,700,607.80|54,557,169.28
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|4,860,225.11|5,589,591.65
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|851,644,797.66|661,742,813.53
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|107,916,841.60|101,215,465.32
流动资产合计||4,757,151,474.96|4,665,359,407.81
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|2,653,320.63|2,721,570.80
固定资产|七、21|1,483,183,289.38|1,464,144,416.13
在建工程|七、22|63,269,303.68|20,863,356.28
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|168,941,089.63|141,543,546.00
开发支出|||
商誉|七、28|185,289,590.07|185,289,590.07
page|64
长期待摊费用|七、29|1,670,167.73|2,553,645.84
递延所得税资产|七、30|8,491,140.16|6,347,581.27
其他非流动资产|七、31|10,349,095.63|10,349,095.63
非流动资产合计||1,923,846,996.91|1,833,812,802.02
资产总计||6,680,998,471.87|6,499,172,209.83
流动负债：|||
短期借款|七、32|982,336,722.89|1,169,762,950.52
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|2,197,434,408.72|1,345,136,221.79
应付账款|七、36|995,717,011.12|988,932,951.71
预收款项|||
合同负债|七、38|31,040,805.73|72,640,683.98
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|37,569,741.33|48,150,043.82
应交税费|七、40|13,339,349.16|32,002,395.13
其他应付款|七、41|189,595,562.95|247,302,614.49
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|34,420,000.00|34,420,000.00
其他流动负债|七、44|2,710,282.07|186,356,503.91
流动负债合计||4,484,163,883.97|4,124,704,365.35
非流动负债：|||
保险合同准备金|||
长期借款|七、45|130,760,281.98|265,108,952.91
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|142,539,737.25|162,645,690.20
递延所得税负债|||
其他非流动负债|||
非流动负债合计||273,300,019.23|427,754,643.11
负债合计||4,757,463,903.20|4,552,459,008.46
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|511,320,000.00|511,320,000.00
其他权益工具|||
page|65
其中：优先股|||
永续债|||
资本公积|七、55|576,868,858.74|576,868,858.74
减：库存股|||
其他综合收益|七、57|1,187,398.37|711,086.31
专项储备|||
盈余公积|七、59|5,734,321.67|948,624.20
一般风险准备|||
未分配利润|七、60|584,542,528.73|608,576,162.79
归属于母公司所有者权益（或股东权益）合计||1,679,653,107.51|1,698,424,732.04
少数股东权益||243,881,461.16|248,288,469.33
所有者权益（或股东权益）合计||1,923,534,568.67|1,946,713,201.37
负债和所有者权益（或股东权益）总计||6,680,998,471.87|6,499,172,209.83
