page|140
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,701,269,609.75|9,204,111,136.16
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|7,168,085.99|18,565,850.23
收到其他与经营活动有关的现金|660,338,077.43|1,338,385,157.08
经营活动现金流入小计|5,368,775,773.17|10,561,062,143.47
购买商品、接受劳务支付的现金|4,384,127,877.94|7,046,342,317.92
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,277,554,120.96|1,461,835,180.26
支付的各项税费|202,765,398.05|673,815,650.83
支付其他与经营活动有关的现金|831,799,199.74|1,328,139,750.73
经营活动现金流出小计|6,696,246,596.69|10,510,132,899.74
经营活动产生的现金流量净额|-1,327,470,823.52|50,929,243.73
二、投资活动产生的现金流量：||
收回投资收到的现金|63,724,532.11|48,173,850.03
取得投资收益收到的现金|23,026,245.24|3,515,563.92
page|141
处置固定资产、无形资产和其他长期资产收回的现金净额|765,713,338.09|13,491,955.79
处置子公司及其他营业单位收到的现金净额|344,189,279.05|639,218,923.21
收到其他与投资活动有关的现金|5,000.00|172,001.00
投资活动现金流入小计|1,196,658,394.49|704,572,293.95
购建固定资产、无形资产和其他长期资产支付的现金|1,260,551,900.24|1,009,701,109.31
投资支付的现金|433,843,331.46|2,702,209,427.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|112,280,000.00|580,014,608.12
支付其他与投资活动有关的现金|10,211,797.52|1,208,728.33
投资活动现金流出小计|1,816,887,029.22|4,293,133,872.76
投资活动产生的现金流量净额|-620,228,634.73|-3,588,561,578.81
三、筹资活动产生的现金流量：||
吸收投资收到的现金|115,380,000.00|117,660,332.80
其中：子公司吸收少数股东投资收到的现金|115,380,000.00|98,500,000.00
取得借款收到的现金|13,111,898,341.46|9,836,443,714.10
收到其他与筹资活动有关的现金|892,545,099.75|2,795,109,318.99
筹资活动现金流入小计|14,119,823,441.21|12,749,213,365.89
偿还债务支付的现金|10,617,158,006.15|8,948,163,157.37
分配股利、利润或偿付利息支付的现金|830,633,196.19|680,082,744.30
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|749,396,725.84|957,293,661.32
筹资活动现金流出小计|12,197,187,928.18|10,585,539,562.99
筹资活动产生的现金流量净额|1,922,635,513.03|2,163,673,802.90
四、汇率变动对现金及现金等价物的影响|88,379.42|246,268.72
五、现金及现金等价物净增加额|-24,975,565.80|-1,373,712,263.46
加：期初现金及现金等价物余额|770,261,262.06|2,143,973,525.52
六、期末现金及现金等价物余额|745,285,696.26|770,261,262.06
