page|91
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||427,478,186.58|281,665,817.05
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,326,343.74|15,502,420.97
收到其他与经营活动有关的现金|七、76|7,809,361.55|9,219,539.36
经营活动现金流入小计||466,613,891.87|306,387,777.38
购买商品、接受劳务支付的现金||73,659,677.53|52,829,616.27
page|92
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||62,986,073.39|43,251,074.21
支付的各项税费||70,694,859.34|58,879,798.90
支付其他与经营活动有关的现金|七、76|19,373,852.15|12,044,302.51
经营活动现金流出小计||226,714,462.41|167,004,791.89
经营活动产生的现金流量净额||239,899,429.46|139,382,985.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||967,470,000.00|637,019,500.00
取得投资收益收到的现金||10,192,105.06|9,407,025.36
处置固定资产、无形资产和其他长期资产收回的现金净额||50,000.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||977,712,105.06|646,426,525.36
购建固定资产、无形资产和其他长期资产支付的现金||113,276,919.61|3,667,382.88
投资支付的现金||2,558,460,000.00|616,900,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七、77|10,683,160.27|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,682,420,079.88|620,567,382.88
投资活动产生的现金流量净额||-1,704,707,974.82|25,859,142.48
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,621,536,000.00|
其中：子公司吸收少数股东投资收到的现金||1,616,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,621,536,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||40,000,000.00|57,008,335.23
page|93
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|14,401,700.00|
筹资活动现金流出小计||54,401,700.00|57,008,335.23
筹资活动产生的现金流量净额||1,567,134,300.00|-57,008,335.23
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||102,325,754.64|108,233,792.74
加：期初现金及现金等价物余额||132,275,226.42|24,041,433.68
六、期末现金及现金等价物余额||234,600,981.06|132,275,226.42
