page|104
项目|2019 年度|2018 年度
一、营业总收入|694,584,854.55|610,949,403.59
其中：营业收入|694,584,854.55|610,949,403.59
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|541,712,154.13|492,245,445.20
其中：营业成本|433,602,367.40|396,752,006.22
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|6,746,397.85|6,692,722.75
销售费用|36,962,333.12|33,019,101.91
管理费用|37,905,586.07|25,497,125.56
研发费用|31,107,559.14|24,790,917.67
财务费用|-4,612,089.45|5,493,571.09
其中：利息费用|4,213,575.67|7,167,402.98
利息收入|8,294,887.20|148,039.80
加：其他收益|412,115.86|1,264,050.90
page|105
投资收益（损失以“－”号填列）|2,540,956.22|-5,074.35
其中：对联营企业和合营企业的投资收益|1,535,831.86|-5,074.35
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|72,578.53|
信用减值损失（损失以“-”号填列）|-1,370,767.80|
资产减值损失（损失以“-”号填列）||594,554.46
资产处置收益（损失以“-”号填列）|145,650.92|75,789.66
三、营业利润（亏损以“－”号填列）|154,673,234.15|120,633,279.06
加：营业外收入|1,208,629.33|51,609.52
减：营业外支出|33,482,222.26|1,352,700.68
四、利润总额（亏损总额以“－”号填列）|122,399,641.22|119,332,187.90
减：所得税费用|14,300,435.99|13,955,306.09
五、净利润（净亏损以“－”号填列）|108,099,205.23|105,376,881.81
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|108,099,205.23|105,376,881.81
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|108,099,205.23|105,376,881.81
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
page|106
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|108,099,205.23|105,376,881.81
归属于母公司所有者的综合收益总额|108,099,205.23|105,376,881.81
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.06|1.32
（二）稀释每股收益|1.06|1.32
