page|82
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,230,659,306.49|1,099,918,270.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净|||
page|83
额|||
收到的税费返还||138,417,451.71|131,083,463.91
收到其他与经营活动有关的现金||20,891,765.16|4,863,482.24
经营活动现金流入小计||1,389,968,523.36|1,235,865,216.39
购买商品、接受劳务支付的现金||1,047,570,390.69|807,390,632.27
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||241,184,051.31|176,069,171.32
支付的各项税费||48,122,987.44|38,834,207.05
支付其他与经营活动有关的现金||186,029,808.62|115,958,479.69
经营活动现金流出小计||1,522,907,238.06|1,138,252,490.33
经营活动产生的现金流量净额||-132,938,714.70|97,612,726.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||424,600,000.00|1,420,000,000.00
取得投资收益收到的现金||4,042,775.02|16,068,782.44
处置固定资产、无形资产和其他长期资产收回的现金净额||893,780.40|38,140.80
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||3,875,797.00|6,491,295.29
投资活动现金流入小计||433,412,352.42|1,442,598,218.53
购建固定资产、无形资产和其他长期资产支付的现金||448,051,966.59|370,235,255.80
投资支付的现金||312,492,515.80|1,024,300,800.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||113,298,004.24|
支付其他与投资活动有关的现金||2,915,454.00|3,980,347.00
投资活动现金流出小计||876,757,940.63|1,398,516,402.80
投资活动产生的现金流量净额||-443,345,588.21|44,081,815.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||49,808,500.00
其中：子公司吸收少数股东投资收到的现金|||
page|84
取得借款收到的现金||1,383,302,716.42|1,272,276,601.31
收到其他与筹资活动有关的现金||83,659,572.07|2,716,484.31
筹资活动现金流入小计||1,466,962,288.49|1,324,801,585.62
偿还债务支付的现金||1,137,697,199.60|877,903,181.87
分配股利、利润或偿付利息支付的现金||66,089,209.09|61,477,400.53
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||225,038,213.16|111,425,171.74
筹资活动现金流出小计||1,428,824,621.85|1,050,805,754.14
筹资活动产生的现金流量净额||38,137,666.64|273,995,831.48
四、汇率变动对现金及现金等价物的影响||2,872,520.19|6,322,228.40
五、现金及现金等价物净增加额||-535,274,116.08|422,012,601.67
加：期初现金及现金等价物余额||602,598,419.93|180,585,818.26
六、期末现金及现金等价物余额||67,324,303.85|602,598,419.93
