page|56
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,421,168,346.26|9,826,864,260.28
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,342,958.96|15,282,592.00
收到其他与经营活动有关的现金||187,476,788.75|160,039,251.27
经营活动现金流入小计||9,614,988,093.97|10,002,186,103.55
购买商品、接受劳务支付的现金||7,175,963,018.90|8,077,861,017.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||744,022,736.93|676,895,390.06
支付的各项税费||61,250,142.62|120,958,928.38
支付其他与经营活动有关的现金||490,794,760.77|537,592,530.30
page|57
经营活动现金流出小计||8,472,030,659.22|9,413,307,866.57
经营活动产生的现金流量净额||1,142,957,434.75|588,878,236.98
二、投资活动产生的现金流量：|||
收回投资收到的现金||664,021,135.31|3,306,967,233.76
取得投资收益收到的现金||31,222,290.72|176,867,673.94
处置固定资产、无形资产和其他长期资产收回的现金净额||2,579,659.08|472,143,189.98
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||235,830,142.28|99,476,601.97
投资活动现金流入小计||933,653,227.39|4,055,454,699.65
购建固定资产、无形资产和其他长期资产支付的现金||130,662,220.81|241,148,255.98
投资支付的现金||5,391,392,187.88|2,341,849,863.13
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||5,522,054,408.69|2,582,998,119.11
投资活动产生的现金流量净额||-4,588,401,181.30|1,472,456,580.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,007,142.86|2,942,857.14
其中：子公司吸收少数股东投资收到的现金||1,007,142.86|2,942,857.14
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||5,800,000.00
筹资活动现金流入小计||1,007,142.86|8,742,857.14
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||348,110,829.69|385,362,845.38
其中：子公司支付给少数股东的股利、利润|||47,198,040.09
支付其他与筹资活动有关的现金||1,553,039.00|126,297,910.46
筹资活动现金流出小计||349,663,868.69|511,660,755.84
筹资活动产生的现金流量净额||-348,656,725.83|-502,917,898.70
四、汇率变动对现金及现金等价物的影响||-13,395.58|606,018.23
五、现金及现金等价物净增加额||-3,794,113,867.96|1,559,022,937.05
加：期初现金及现金等价物余额||5,950,583,233.24|4,391,560,296.19
六、期末现金及现金等价物余额||2,156,469,365.28|5,950,583,233.24
