page|97
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||446,313,833,955.65|418,367,789,816.07
客户存款和同业存放款项净增加额||-212,638,414.06|-3,011,951,394.02
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||781,619,619.83|739,795,239.97
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,773,276,511.15|1,832,892,967.88
收到其他与经营活动有关的现金||34,931,871,527.77|36,859,319,724.95
经营活动现金流入小计||484,587,963,200.34|454,787,846,354.85
购买商品、接受劳务支付的现金||366,821,943,523.21|325,336,565,160.29
客户贷款及垫款净增加额||749,783,678.88|-1,576,245,519.00
存放中央银行和同业款项净增加额||-536,255,705.30|-1,155,581,648.73
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金||221,008,024.42|146,117,299.22
支付保单红利的现金|||
支付给职工及为职工支付的现金||35,637,840,249.19|31,618,059,516.02
支付的各项税费||15,953,124,836.57|14,738,154,039.39
支付其他与经营活动有关的现金||50,116,984,411.89|42,717,431,251.76
经营活动现金流出小计||468,964,429,018.86|411,824,500,098.95
经营活动产生的现金流量净额||15,623,534,181.48|42,963,346,255.90
二、投资活动产生的现金流量：|||
收回投资收到的现金||505,759,438.65|1,567,531,746.31
取得投资收益收到的现金||825,656,405.21|838,771,327.24
page|98
处置固定资产、无形资产和其他长期资产收回的现金净额||8,755,950,747.66|12,823,575,418.31
处置子公司及其他营业单位收到的现金净额||4,016,751,994.11|4,350,888,505.59
收到其他与投资活动有关的现金||24,436,607,428.76|23,461,510,341.46
投资活动现金流入小计||38,540,726,014.39|43,042,277,338.91
购建固定资产、无形资产和其他长期资产支付的现金||42,447,547,413.51|71,199,734,337.76
投资支付的现金||15,722,684,333.20|10,322,083,097.19
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||42,102,653.41|1,263,838,598.50
支付其他与投资活动有关的现金||26,755,127,538.87|18,385,885,558.45
投资活动现金流出小计||84,967,461,938.99|101,171,541,591.90
投资活动产生的现金流量净额||-46,426,735,924.60|-58,129,264,252.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||19,362,094,817.17|41,196,803,494.04
其中：子公司吸收少数股东投资收到的现金||19,362,094,817.17|32,196,803,494.04
取得借款收到的现金||165,368,387,849.05|180,174,996,523.78
发行债券收到的现金||39,777,739,000.00|29,979,300,000.00
收到其他与筹资活动有关的现金||11,089,139,540.40|11,463,252,394.42
筹资活动现金流入小计||235,597,361,206.62|262,814,352,412.24
偿还债务支付的现金||171,723,051,855.01|180,733,696,929.28
分配股利、利润或偿付利息支付的现金||23,674,889,258.46|22,028,475,113.59
其中：子公司支付给少数股东的股利、利润||3,734,163,903.38|3,362,068,722.57
支付其他与筹资活动有关的现金||20,468,294,069.46|29,688,581,081.87
筹资活动现金流出小计||215,866,235,182.93|232,450,753,124.74
筹资活动产生的现金流量净额||19,731,126,023.69|30,363,599,287.50
四、汇率变动对现金及现金等价物的影响||-609,448,934.06|-1,708,395,329.67
五、现金及现金等价物净增加额||-11,681,524,653.49|13,489,285,960.74
加：期初现金及现金等价物余额||77,597,137,881.29|64,107,851,920.55
六、期末现金及现金等价物余额||65,915,613,227.80|77,597,137,881.29
