page|133
项目|附注|2021 年度|2020 年度
一、营业总收入||618,680,713.15|456,090,102.13
其中：营业收入|七、61|618,680,713.15|456,090,102.13
利息收入||-|-
page|134
已赚保费||-|-
手续费及佣金收入||-|-
二、营业总成本||546,598,337.83|385,038,647.82
其中：营业成本|七、61|13,149,052.14|5,654,346.68
利息支出||-|-
手续费及佣金支出||-|-
退保金||-|-
赔付支出净额||-|-
提取保险责任准备金净额||-|-
保单红利支出||-|-
分保费用||-|-
税金及附加|七、62|8,433,584.99|7,315,635.43
销售费用|七、63|266,944,093.94|181,480,510.33
管理费用|七、64|56,181,046.10|38,058,331.42
研发费用|七、65|202,895,735.80|151,159,710.16
财务费用|七、66|-1,005,175.14|1,370,113.80
其中：利息费用||1,622,978.64|158,566.67
利息收入||5,007,484.43|510,122.78
加：其他收益|七、67|80,869,644.62|59,029,361.19
投资收益（损失以“－”号填列）|七、68|17,472,185.45|10,842,466.68
其中：对联营企业和合营企业的投资收益||-3,802,184.93|-
以摊余成本计量的金融资产终止确认收益||-|-
汇兑收益（损失以“－”号填列）||-|-
净敞口套期收益（损失以“-”号填列）||-|-
公允价值变动收益（损失以“－”号填列）|七、70|33,737,804.50|-
信用减值损失（损失以“-”号填列）|七、71|-1,942,852.04|-3,786,338.07
资产减值损失（损失以“-”号填列）|七、72|-319,335.56|-384,588.34
资产处置收益（损失以“－”号填列）|七、73|96,361.30|-
三、营业利润（亏损以“－”号填列）||201,996,183.59|136,752,355.77
加：营业外收入|七、74|1,998,210.97|502,281.99
减：营业外支出|七、75|2,406,035.18|1,255,664.52
四、利润总额（亏损总额以“－”号填列）||201,588,359.38|135,998,973.24
减：所得税费用|七、76|19,938,174.40|15,617,114.57
五、净利润（净亏损以“－”号填列）||181,650,184.98|120,381,858.67
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||181,650,184.98|120,381,858.67
page|135
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||181,650,184.98|120,381,858.67
2.少数股东损益（净亏损以“-”号填列）||-|-
六、其他综合收益的税后净额||20,851.36|186,528.08
（一）归属母公司所有者的其他综合收益的税后净额||20,851.36|186,528.08
1．不能重分类进损益的其他综合收益||-|-
（1）重新计量设定受益计划变动额||-|-
（2）权益法下不能转损益的其他综合收益||-|-
（3）其他权益工具投资公允价值变动||-|-
（4）企业自身信用风险公允价值变动||-|-
2．将重分类进损益的其他综合收益||20,851.36|186,528.08
（1）权益法下可转损益的其他综合收益||-2,242.47|-
（2）其他债权投资公允价值变动||-|-
（3）金融资产重分类计入其他综合收益的金额||-|-
（4）其他债权投资信用减值准备||-|-
（5）现金流量套期储备||-|-
（6）外币财务报表折算差额||23,093.83|186,528.08
（7）其他||-|-
（二）归属于少数股东的其他综合收益的税后净额||-|-
七、综合收益总额||181,671,036.34|120,568,386.75
（一）归属于母公司所有者的综合收益总额||181,671,036.34|120,568,386.75
（二）归属于少数股东的综合收益总额||-|-
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|3.13|2.59
（二）稀释每股收益(元/股)||-|-
