page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,162,798,827.27|10,445,707,268.63
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|(五)77(1)|572,408,120.98|585,185,277.06
经营活动现金流入小计||11,735,206,948.25|11,030,892,545.69
购买商品、接受劳务支付的现金||3,025,789,065.08|4,550,776,202.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||4,376,057,883.76|4,182,861,105.74
支付的各项税费||1,071,509,434.02|897,379,000.58
支付其他与经营活动有关的现金|(五)77(2)|1,192,898,494.44|1,248,240,057.41
经营活动现金流出小计||9,666,254,877.30|10,879,256,366.12
经营活动产生的现金流量净额|(五)78(1)|2,068,952,070.95|151,636,179.57
二、投资活动产生的现金流量：|||
收回投资收到的现金|(五)77(3)|-|868,085,429.87
取得投资收益收到的现金||217,788,741.15|249,126,598.82
处置固定资产、无形资产和其他长期资产收回的现金净额||40,584,553.39|26,177,122.30
page|88
处置子公司及其他营业单位收到的现金净额|(五)77(4)|7,829,759.09|628,178,397.24
收到其他与投资活动有关的现金||13,851,873.50|1,266,473.59
投资活动现金流入小计||280,054,927.13|1,772,834,021.82
购建固定资产、无形资产和其他长期资产支付的现金||578,214,680.63|714,296,960.08
投资支付的现金|(五)77(5)|29,248,062.71|119,281,008.05
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|(五)77(7)|3,659,000,000.00|-
投资活动现金流出小计||4,266,462,743.34|833,577,968.13
投资活动产生的现金流量净额||-3,986,407,816.21|939,256,053.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|(五)77(8)|4,978,299,985.86|-
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|(五)77(9)|2,192,168,331.94|8,613,068,533.82
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||7,170,468,317.80|8,613,068,533.82
偿还债务支付的现金|(五)77(10)|3,551,170,898.62|7,826,851,766.46
分配股利、利润或偿付利息支付的现金||611,691,655.91|971,996,780.01
其中：子公司支付给少数股东的股利、利润||263,481,027.03|57,333,806.96
支付其他与筹资活动有关的现金|(五)77(12)|2,072,980,587.01|34,448,199.10
筹资活动现金流出小计||6,235,843,141.54|8,833,296,745.57
筹资活动产生的现金流量净额||934,625,176.26|-220,228,211.75
四、汇率变动对现金及现金等价物的影响||-40,016,948.67|4,296,431.39
五、现金及现金等价物净增加额||-1,022,847,517.67|874,960,452.90
加：期初现金及现金等价物余额|(五)78(4)|6,786,710,607.82|5,911,750,154.92
六、期末现金及现金等价物余额|(五)78(4)|5,763,863,090.15|6,786,710,607.82
