page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||7,286,516,130.81|7,401,341,097.63
其中：营业收入|七、61|7,286,516,130.81|7,401,341,097.63
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,360,496,501.46|7,774,019,871.26
其中：营业成本|七、61|6,419,289,407.22|6,795,594,017.31
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|84,471,176.27|82,536,157.43
销售费用|||
管理费用|七、64|180,225,217.55|184,263,941.44
研发费用|||
财务费用|七、66|676,510,700.42|711,625,755.08
其中：利息费用||643,724,910.76|705,966,355.47
利息收入||7,008,562.61|7,419,448.97
加：其他收益|七、67|25,626,845.47|15,138,580.46
投资收益（损失以“－”号填列）|七、68|89,008,682.29|609,547,538.81
其中：对联营企业和合营企业的投资收益||7,732,168.56|108,915,799.66
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号|||
page|74
填列）|||
净 敞 口 套 期 收 益 （ 损 失 以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-15,951,689.50|-8,541,261.68
资产减值损失（损失以“-”号填列）|七、72|-20,665,527.40|-354,837,506.02
资产处置收益（损失以“－”号填列）|七、73|2,008,242.84|242,552.14
三、营业利润（亏损以“－”号填列）||6,046,183.05|-111,128,869.92
加：营业外收入|七、74|33,736,071.58|7,726,003.65
减：营业外支出|七、75|3,496,797.38|13,128,260.57
四、利润总额（亏损总额以“－”号填列）||36,285,457.25|-116,531,126.84
减：所得税费用|七、76|-18,526,029.74|32,150,218.62
五、净利润（净亏损以“－”号填列）||54,811,486.99|-148,681,345.46
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||54,811,486.99|-148,681,345.46
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||81,722,213.97|67,426,979.36
2. 少 数 股 东 损 益 （ 净 亏 损 以“-”号填列）||-26,910,726.98|-216,108,324.82
六、其他综合收益的税后净额||-390,000.00|-2,200,000.00
（一）归属母公司所有者的其他综合收益的税后净额||-390,000.00|-2,200,000.00
1．不能重分类进损益的其他综合收益||-390,000.00|-2,200,000.00
（1）重新计量设定受益计划变动额||-390,000.00|-570,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||-1,630,000.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综|||
page|75
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||54,421,486.99|-150,881,345.46
（一）归属于母公司所有者的综合收益总额||81,332,213.97|65,226,979.36
（二）归属于少数股东的综合收益总额||-26,910,726.98|-216,108,324.82
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.0555|0.0458
（二）稀释每股收益(元/股)|十八、2|0.0555|0.0458
