page|40
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||34,206,045.42|49,999,450.40
结算备付金|||
拆出资金|||
交易性金融资产|||
以公 允价值计量且 其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||
应收账款||8,830,240.69|4,683,756.11
应收款项融资|||
预付款项||4,144,167.73|4,831,436.46
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||12,160,199.76|9,434,387.19
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||1,232,443.92|2,197,290.72
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||760.00|760.00
流动资产合计||60,573,857.52|71,147,080.88
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||46,908,825.97|53,299,064.45
其他权益工具投资||70,000,000.00|70,000,000.00
其他非流动金融资产|||
投资性房地产|||
固定资产||12,071,156.44|11,121,325.18
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
page|41
无形资产||29,839,404.05|33,565,276.22
开发支出||4,000,000.00|
商誉|||
长期待摊费用|||
递延所得税资产|||
其他非流动资产||59,600.00|59,600.00
非流动资产合计||162,878,986.46|168,045,265.85
资产总计||223,452,843.98|239,192,346.73
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||5,529,849.08|5,173,525.43
预收款项||124,117.33|124,117.33
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||2,268,356.96|2,247,431.42
应交税费||40,893,488.88|41,090,180.29
其他应付款||40,039,350.47|37,456,820.45
其中：应付利息|||
应付股利||135,701.80|135,701.80
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||88,855,162.72|86,092,074.92
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||200,000.00|200,000.00
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
page|42
非流动负债合计||200,000.00|200,000.00
负债合计||89,055,162.72|86,292,074.92
所有者权益（或股东权益）：|||
实收资本（或股本）||508,837,238.00|508,837,238.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||132,083,963.47|132,083,963.47
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||25,187,220.38|25,187,220.38
一般风险准备|||
未分配利润||-533,087,417.76|-514,587,298.03
归属 于母公司所有 者权益（或股东权益）合计||133,021,004.09|151,521,123.82
少数股东权益||1,376,677.17|1,379,147.99
所 有 者 权 益 （ 或 股 东 权益）合计||134,397,681.26|152,900,271.81
负债和所有者权益（或股东权益）总计||223,452,843.98|239,192,346.73
