page|108
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||422,466,637.07|364,917,080.29
客户存款和同业存放款项净增加额|||
page|109
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||21,303,673.48|21,812,016.14
收到其他与经营活动有关的现金|七、78|16,064,213.23|16,251,006.13
经营活动现金流入小计||459,834,523.78|402,980,102.56
购买商品、接受劳务支付的现金||95,369,062.94|67,475,526.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金|七、78|248,325,536.05|167,286,521.70
支付的各项税费||52,862,554.06|42,531,924.96
支付其他与经营活动有关的现金|七、78|88,070,307.41|63,584,100.88
经营活动现金流出小计||484,627,460.46|340,878,074.39
经营活动产生的现金流量净额|七、78|-24,792,936.68|62,102,028.17
二、投资活动产生的现金流量：|||
收回投资收到的现金||60,000,000.00|280,000,000.00
取得投资收益收到的现金||6,198,936.67|2,985,687.67
处置固定资产、无形资产和其他长期资产收回的现金净额||120,000.00|93,800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||66,318,936.67|283,079,487.67
购建固定资产、无形资产和其他长期资产支付的现金||10,017,443.43|4,512,371.04
投资支付的现金||540,000,000.00|340,000,000.00
page|110
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||550,017,443.43|344,512,371.04
投资活动产生的现金流量净额||-483,698,506.76|-61,432,883.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||625,898,867.92|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||625,898,867.92|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||42,406,143.03|19,979,260.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|29,740,005.90|1,311,320.72
筹资活动现金流出小计||72,146,148.93|21,290,580.72
筹资活动产生的现金流量净额||553,752,718.99|-21,290,580.72
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额  七、78||45,261,275.55|-20,621,435.92
加：期初现金及现金等价物余额|七、78|137,965,689.13|158,587,125.05
六、期末现金及现金等价物余额  七、78||183,226,964.68|137,965,689.13
