page|85
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||312,786,894.86|201,087,982.04
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,018,838.54|1,295,111.88
收到其他与经营活动有关的现金||14,196,944.08|17,721,251.86
经营活动现金流入小计||330,002,677.48|220,104,345.78
购买商品、接受劳务支付的现金||169,010,155.62|114,208,841.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|86
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||60,883,857.57|71,110,618.26
支付的各项税费||19,279,913.10|15,636,733.56
支付其他与经营活动有关的现金||27,508,125.12|21,974,371.45
经营活动现金流出小计||276,682,051.41|222,930,564.48
经 营 活动 产生 的 现金 流量净额||53,320,626.07|-2,826,218.70
二、投资活动产生的现金流量：|||
收回投资收到的现金||77,000,000.00|70,000,000.00
取得投资收益收到的现金||5,873,710.7|
处置固定资产、无形资产和其他长期资产收回的现金净额||2,291,000.00|252,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||215,000,000|
投资活动现金流入小计||300,164,710.7|70,252,000.00
购建固定资产、无形资产和其他长期资产支付的现金||8,694,836.24|7,260,509.64
投资支付的现金|||77,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||265,000,000|
投资活动现金流出小计||273,694,836.24|84,260,509.64
投 资 活动 产生 的 现金 流量净额||26,469,874.46|-14,008,509.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||49,949,555.29|50,000,000.00
收到其他与筹资活动有关的现金||429,622,569.44|418,182,347.38
筹资活动现金流入小计||479,572,124.73|468,182,347.38
偿还债务支付的现金||50,000,000.00|30,000,000.00
分配股利、利润或偿付利息支付的现金||12,708,503.68|1,790,890.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||468,080,259.87|433,000,000.00
筹资活动现金流出小计||530,788,763.55|464,790,890.80
page|87
筹 资 活动 产生 的 现金 流量净额||-51,216,638.82|3,391,456.58
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||28,573,861.71|-13,443,271.76
加：期初现金及现金等价物余额||75,606,874.75|89,050,146.51
六、期末现金及现金等价物余额||104,180,736.46|75,606,874.75
