page|94
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||28,643,885,532.33|21,325,042,578.37
结算备付金|||
拆出资金|||
交易性金融资产||1,117,646,125.53|1,015,278,286.73
衍生金融资产|||
应收票据||909,259,922.98|5,202,609,351.30
应收账款||7,658,458,756.67|8,001,473,532.63
应收款项融资||5,588,223,348.91|501,846,392.39
预付款项||2,645,477,546.87|1,524,225,471.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||7,484,804,994.29|9,067,357,777.42
其中：应收利息||17,560,811.37|51,443,013.93
应收股利|||35,675,560.20
买入返售金融资产|||
存货|||120,593,127,695.50  121,531,025,336.50
合同资产||14,420,557.17|42,952,083.21
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||8,014,327,688.54|6,284,046,698.11
流动资产合计|||182,669,632,168.79  174,495,857,508.11
非流动资产：|||
发放贷款和垫款|||
债权投资||782,487,853.43|206,933,697.53
其他债权投资|||
长期应收款||1,078,930,249.19|1,021,971,024.22
长期股权投资||3,968,159,006.99|3,988,531,537.26
其他权益工具投资||580,376,487.41|382,047,682.07
其他非流动金融资产|||
投资性房地产||30,683,800,071.02|29,632,244,749.53
固定资产||43,714,448,132.60|44,512,207,458.24
在建工程||2,460,432,841.95|2,279,231,800.75
生产性生物资产|||
油气资产|||
page|95
使用权资产||749,141,531.87|589,176,549.64
无形资产||16,194,424,420.83|16,625,761,408.49
开发支出|||
商誉||2,461,468,983.05|2,591,468,983.05
长期待摊费用||1,443,003,731.69|1,276,284,193.48
递延所得税资产||4,166,680,247.77|3,988,640,507.00
其他非流动资产||399,397,663.31|533,398,608.96
非流动资产合计|||108,682,751,221.11  107,627,898,200.22
资产总计|||291,352,383,389.90  282,123,755,708.33
流动负债：|||
短期借款||30,823,388,385.20|37,217,682,474.50
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||1,779,326,807.47|1,976,142,322.65
应付账款||18,082,453,566.59|17,701,948,542.45
预收款项||305,227,873.47|334,666,882.90
合同负债||28,906,318,019.79|24,557,147,374.24
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||429,985,557.03|490,892,896.45
应交税费||2,628,117,672.26|2,515,633,050.02
其他应付款||7,895,565,971.72|8,517,423,661.65
其中：应付利息||1,492,797,039.93|1,325,247,208.26
应付股利||312,091,740.42|267,517,744.80
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||14,967,779,666.16|20,319,530,862.57
应付短期融资券||1,599,273,452.96|3,298,801,089.25
其他流动负债||11,392,807,052.69|10,776,488,930.30
流动负债合计|||118,810,244,025.34  127,706,358,086.98
非流动负债：|||
保险合同准备金|||
长期借款||37,777,329,363.48|35,787,401,022.47
应付债券||31,571,846,083.37|27,460,996,718.14
其中：优先股|||
永续债|||
租赁负债||458,329,649.60|317,196,853.52
page|96
长期应付款||19,162,220.69|17,818,306.88
长期应付职工薪酬||529,547,335.17|647,490,892.12
预计负债||824,802,495.37|803,168,068.27
递延收益||832,750,925.25|837,416,381.95
递延所得税负债||6,063,184,435.98|5,992,070,007.93
其他非流动负债||9,000,000.00|22,488,938.80
非流动负债合计||78,085,952,508.91|71,886,047,190.08
负债合计|||196,896,196,534.25  199,592,405,277.06
所有者权益（或股东权益）：|||
实收资本（或股本）||10,677,771,134.00|10,677,771,134.00
其他权益工具||16,522,000,000.00|14,962,000,000.00
其中：优先股|||
永续债||16,522,000,000.00|14,962,000,000.00
资本公积||6,169,149,696.05|6,434,307,002.11
减：库存股|||
其他综合收益||447,195,933.08|232,267,913.04
专项储备||51,385,977.58|32,250,174.13
盈余公积||2,263,251,151.05|1,926,994,968.55
一般风险准备||457,650,791.76|359,957,564.90
未分配利润||26,787,531,577.50|26,505,650,840.60
归属于母公司所有者权益（或股东权益）合计||63,375,936,261.02|61,131,199,597.33
少数股东权益||31,080,250,594.63|21,400,150,833.94
所有者权益（或股东权益）合计||94,456,186,855.65|82,531,350,431.27
负债和所有者权益（或股东权益）总计|||291,352,383,389.90  282,123,755,708.33
