page|103
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||117,060,210,768.25  91,476,656,260.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||609,421,213.54|603,815,128.45
收到其他与经营活动有关的现金||2,125,445,743.63|3,283,649,279.11
经营活动现金流入小计|||119,795,077,725.42  95,364,120,667.87
购买商品、接受劳务支付的现金|||81,652,247,438.53  64,952,647,913.12
客户贷款及垫款净增加额|||
page|104
存放中央银行和同业款项净增加额||422,438,256.18|258,745,527.77
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||5,947,850,131.83|6,594,513,631.07
支付的各项税费||9,321,711,435.00|8,798,265,475.53
支付其他与经营活动有关的现金||6,995,096,672.79|5,238,266,832.57
经营活动现金流出小计|||104,339,343,934.33  85,842,439,380.06
经营活动产生的现金流量净额||15,455,733,791.09|9,521,681,287.81
二、投资活动产生的现金流量：|||
收回投资收到的现金||43,401,296.64|34,401,517.17
取得投资收益收到的现金||461,811,405.61|674,105,241.47
处置固定资产、无形资产和其他长期资产收回的现金净额||896,792,631.50|201,935,382.95
处置子公司及其他营业单位收到的现金净额||83,438,433.80|702,797,049.87
收到其他与投资活动有关的现金||2,137,375,219.83|5,084,272,223.08
投资活动现金流入小计||3,622,818,987.38|6,697,511,414.54
购建固定资产、无形资产和其他长期资产支付的现金||3,170,851,850.68|7,361,665,302.21
投资支付的现金||325,483,117.42|1,075,054,307.43
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||48,421,037.65
支付其他与投资活动有关的现金||2,691,410,864.43|4,993,999,991.78
投资活动现金流出小计|||6,187,745,832.53  13,479,140,639.07
投资活动产生的现金流量净额|||-2,564,926,845.15  -6,781,629,224.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||8,402,000,000.00|23,754,000.00
其中：子公司吸收少数股东投资收到的现金||8,402,000,000.00|23,754,000.00
发行债券收到的现金|||17,818,566,484.97  17,282,562,226.41
取得借款收到的现金|||59,424,955,165.80  60,262,437,880.84
收到其他与筹资活动有关的现金||720,300,000.00|242,079,240.52
筹资活动现金流入小计|||86,365,821,650.77  77,810,833,347.77
偿还债务支付的现金|||71,398,065,576.00  55,135,802,868.53
分配股利、利润或偿付利息支付的现金||8,545,474,280.68|8,073,709,087.14
其中：子公司支付给少数股东的股利、利润||915,336,940.92|521,749,250.63
偿还债券支付的现金|||10,559,802,000.00  14,761,065,000.00
偿还永续债支付的现金||990,000,000.00|
page|105
支付其他与筹资活动有关的现金||944,300,118.90|786,928,044.08
筹资活动现金流出小计|||92,437,641,975.58  78,757,504,999.75
筹资活动产生的现金流量净额||-6,071,820,324.81|-946,671,651.98
四、汇率变动对现金及现金等价物的影响||3,313,629.33|14,117,578.39
五、现金及现金等价物净增加额||6,822,300,250.46|1,807,497,989.69
加：期初现金及现金等价物余额|||15,327,545,297.51  13,520,047,307.82
六、期末现金及现金等价物余额|||22,149,845,547.97  15,327,545,297.51
