page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||329,870,502.49|345,186,117.28
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、79|48,084,259.26|15,010,978.59
经营活动现金流入小计||377,954,761.75|360,197,095.87
购买商品、接受劳务支付的现金||186,610,974.35|171,987,683.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|74
支付给职工及为职工支付的现金||87,358,399.17|87,995,739.78
支付的各项税费||4,219,445.90|17,182,236.40
支付其他与经营活动有关的现金|七、79|17,244,885.67|91,077,056.39
经营活动现金流出小计||295,433,705.09|368,242,715.93
经营活动产生的现金流量净额||82,521,056.66|-8,045,620.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||216,000,000.00|165,000,000.00
取得投资收益收到的现金||577,656.62|1,469,714.73
处置固定资产、无形资产和其他长期资产收回的现金净额||2,003,707.16|134,498,369.29
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||218,581,363.78|300,968,084.02
购建固定资产、无形资产和其他长期资产支付的现金||95,686,035.45|110,318,631.12
投资支付的现金||216,000,000.00|165,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||311,686,035.45|275,318,631.12
投资活动产生的现金流量净额||-93,104,671.67|25,649,452.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||70,236,708.00|60,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||70,236,708.00|60,000,000.00
偿还债务支付的现金|||75,000,000.00
分配股利、利润或偿付利息支付的现金||1,190,512.21|983,041.72
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||5,864,786.08|
筹资活动现金流出小计||7,055,298.29|75,983,041.72
筹资活动产生的现金流量净额||63,181,409.71|-15,983,041.72
四、汇率变动对现金及现金等价物的影响|||
page|75
五、现金及现金等价物净增加额||52,597,794.70|1,620,791.12
加：期初现金及现金等价物余额||86,922,761.81|85,301,970.69
六、期末现金及现金等价物余额||139,520,556.51|86,922,761.81
