page|93
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||15,750,900,125.73|17,017,160,463.30
收到的税费返还||52,919.07|1,687,895.08
收到其他与经营活动有关的现金|七、53|2,804,927,672.72|2,398,438,314.46
经营活动现金流入小计||18,555,880,717.52|19,417,286,672.84
购买商品、接受劳务支付的现金||12,544,583,280.52|13,930,666,863.35
支付给职工及为职工支付的现金||655,220,764.56|765,995,071.84
支付的各项税费||588,710,990.86|687,549,184.99
支付其他与经营活动有关的现金|七、53|3,431,731,764.68|2,809,292,990.82
经营活动现金流出小计||17,220,246,800.62|18,193,504,111.00
经营活动产生的现金流量净额||1,335,633,916.90|1,223,782,561.84
二、投资活动产生的现金流量：|||
收回投资收到的现金||943,777.17|
取得投资收益收到的现金||1,288,733.83|666,482.44
处置固定资产、无形资产和其他长期资产收回的现金净额||144,624.33|753,324.51
处置子公司及其他营业单位收到的现金净额||318,236,753.06|9,000.00
收到其他与投资活动有关的现金|||
投资活动现金流入小计||320,613,888.39|1,428,806.95
购建固定资产、无形资产和其他长期资产支付的现金||407,698,664.31|860,886,002.16
投资支付的现金||664,948,360.00|8,924,064.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,072,647,024.31|869,810,066.16
投资活动产生的现金流量净额||-752,033,135.92|-868,381,259.21
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||25,200.00|
其中：子公司吸收少数股东投资收到的现金||25,200.00|
取得借款收到的现金||7,078,000,000.00|6,666,100,000.00
收到其他与筹资活动有关的现金||500,000,000.00|500,000,000.00
筹资活动现金流入小计||7,578,025,200.00|7,166,100,000.00
偿还债务支付的现金||7,531,000,000.00|7,179,241,076.15
分配股利、利润或偿付利息支付的现金||637,712,977.84|692,764,859.38
其中：子公司支付给少数股东的股利、利润||114,693,012.62|135,438,650.40
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||8,168,712,977.84|7,872,005,935.53
筹资活动产生的现金流量净额||-590,687,777.84|-705,905,935.53
四、汇率变动对现金及现金等价物的影响||-132,679.76|99,442.24
五、现金及现金等价物净增加额||-7,219,676.62|-350,405,190.66
加：期初现金及现金等价物余额||1,216,921,447.41|1,567,326,638.07
六、期末现金及现金等价物余额||1,209,701,770.79|1,216,921,447.41
