page|75
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||1,685,590,853.07|1,494,326,907.77
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||129,166,963.78|351,440,376.16
应收账款||1,967,856,734.75|2,349,092,888.88
应收款项融资||205,356,899.05|
预付款项||347,193,448.31|514,851,619.58
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||25,779,610.62|29,943,027.54
其中：应收利息||0.00|412,373.41
应收股利|||
买入返售金融资产|||
存货||3,201,335,207.16|2,991,507,887.25
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||127,351,461.38|240,233,623.57
流动资产合计||7,689,631,178.12|7,971,396,330.75
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||65,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款||368,751,442.82|133,927,036.55
长期股权投资||30,240,000.00|30,699,474.30
其他权益工具投资||65,000,000.00|
其他非流动金融资产|||
投资性房地产||52,437,693.86|47,171,945.92
固定资产||2,502,410,339.11|2,620,686,210.93
在建工程|||6,279,860.82
生产性生物资产|||
油气资产|||
使用权资产|||
page|76
无形资产||165,686,748.50|174,540,911.91
开发支出|||
商誉||261,808,961.83|261,808,961.83
长期待摊费用||1,879,242.54|2,289,383.52
递延所得税资产||25,539,268.07|24,641,364.63
其他非流动资产||9,772,991.54|10,656,955.31
非流动资产合计||3,483,526,688.27|3,377,702,105.72
资产总计||11,173,157,866.39|11,349,098,436.47
流动负债：|||
短期借款||3,298,055,378.52|3,108,210,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||1,858,687,951.89|2,064,707,231.07
应付账款||1,479,450,008.78|1,571,307,222.40
预收款项||1,682,294,358.04|1,453,554,287.56
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||40,201,044.20|53,397,869.03
应交税费||21,367,533.02|22,903,286.91
其他应付款||25,837,829.08|50,213,393.68
其中：应付利息|||6,540,634.85
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||304,953,100.58|444,124,106.12
其他流动负债||-|4,885,155.37
流动负债合计||8,710,847,204.11|8,773,302,552.14
非流动负债：|||
保险合同准备金|||
长期借款||35,416,666.00|250,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||158,998,492.64|157,469,889.38
长期应付职工薪酬|||
预计负债||17,963,171.58|
递延收益||37,396,897.70|37,253,849.70
递延所得税负债||190,127,904.18|193,010,089.74
page|77
其他非流动负债|||
非流动负债合计||439,903,132.10|637,733,828.82
负债合计||9,150,750,336.21|9,411,036,380.96
所有者权益（或股东权益）：|||
实收资本（或股本）||1,051,502,526.00|1,051,502,526.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,472,527,642.07|1,472,527,642.07
减：库存股|||
其他综合收益|||
专项储备||1,349,141.59|431,706.75
盈余公积||114,329,807.17|114,329,807.17
一般风险准备|||
未分配利润||-805,667,731.87|-862,060,205.72
归属于母公司所有者权益（或股东权益）合计||1,834,041,384.96|1,776,731,476.27
少数股东权益||188,366,145.22|161,330,579.24
所有者权益（或股东权益）合计||2,022,407,530.18|1,938,062,055.51
负债和所有者权益（或股东权益）总计||11,173,157,866.39|11,349,098,436.47
