page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,471,525,016.68|2,814,320,788.52
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||25,849,810.45|88,017,566.91
收到其他与经营活动有关的现金||221,432,595.08|147,844,126.38
经营活动现金流入小计||4,718,807,422.21|3,050,182,481.81
购买商品、接受劳务支付的现金||3,316,753,878.13|2,740,556,934.96
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||419,508,883.31|393,229,472.71
支付的各项税费||85,081,372.04|77,869,547.79
支付其他与经营活动有关的现金||176,105,760.31|255,457,037.70
经营活动现金流出小计||3,997,449,893.79|3,467,112,993.16
经营活动产生的现金流量净额||721,357,528.42|-416,930,511.35
二、投资活动产生的现金流量：|||
收回投资收到的现金||229,060,000.00|275,200,000.00
取得投资收益收到的现金||6,933,184.68|2,774,697.34
处置固定资产、无形资产和其他长期资产收回的现金净额||560.00|-
page|84
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||235,993,744.68|277,974,697.34
购建固定资产、无形资产和其他长期资产支付的现金||38,849,901.82|57,906,580.80
投资支付的现金||222,850,000.00|300,460,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||59,245,302.20
支付其他与投资活动有关的现金|||85,825.08
投资活动现金流出小计||261,699,901.82|417,697,708.08
投资活动产生的现金流量净额||-25,706,157.14|-139,723,010.74
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||5,557,443,250.00|6,206,038,434.99
收到其他与筹资活动有关的现金||660,000,000.00|200,000,000.00
筹资活动现金流入小计||6,217,443,250.00|6,406,038,434.99
偿还债务支付的现金||5,964,401,988.98|5,683,785,911.46
分配股利、利润或偿付利息支付的现金||289,728,575.90|276,809,304.72
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||694,964,980.40|101,172,771.68
筹资活动现金流出小计||6,949,095,545.28|6,061,767,987.86
筹资活动产生的现金流量净额||-731,652,295.28|344,270,447.13
四、汇率变动对现金及现金等价物的影响||-78,497.08|-
五、现金及现金等价物净增加额||-36,079,421.08|-212,383,074.96
加：期初现金及现金等价物余额||461,921,457.75|674,304,532.71
六、期末现金及现金等价物余额||425,842,036.67|461,921,457.75
