page|139
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,269,381,019.09|825,611,123.16
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||75,549,869.53|72,524,398.67
经营活动现金流入小计||1,344,930,888.62|898,135,521.83
购买商品、接受劳务支付的现金||603,538,805.79|355,569,174.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项|||
page|140
的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||271,786,613.66|202,221,814.36
支付的各项税费||35,908,884.16|31,022,856.01
支付其他与经营活动有关的现金||112,356,077.41|96,240,104.77
经营活动现金流出小计||1,023,590,381.02|685,053,949.22
经营活动产生的现金流量净额||321,340,507.60|213,081,572.61
二、投资活动产生的现金流量：|||
收回投资收到的现金||590,000,000.00|580,190,000.00
取得投资收益收到的现金||500,000.00|1,244,341.35
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||590,500,000.00|581,434,341.35
购建固定资产、无形资产和其他长期资产支付的现金||42,875,542.87|43,840,232.01
投资支付的现金||1,090,000,000.00|660,190,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,132,875,542.87|704,030,232.01
投资活动产生的现金流量净额||-542,375,542.87|-122,595,890.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||944,617,877.47
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,617,046.00|40,000,000.00
收到其他与筹资活动有关的现金||8,970,043.11|19,268,766.90
筹资活动现金流入小计||11,587,089.11|1,003,886,644.37
page|141
偿还债务支付的现金||40,000,000.00|
分配股利、利润或偿付利息支付的现金||60,784,183.77|70,944,391.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,737,616.70|7,795,944.47
筹资活动现金流出小计||102,521,800.47|78,740,336.14
筹资活动产生的现金流量净额||-90,934,711.36|925,146,308.23
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-311,969,746.63|1,015,631,990.18
加：期初现金及现金等价物余额||1,262,147,589.74|246,515,599.56
六、期末现金及现金等价物余额||950,177,843.11|1,262,147,589.74
