page|79
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||738,707,255.47|704,252,280.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||438,912.83|3,485,189.65
收到其他与经营活动有关的现金||33,935,052.86|33,188,516.76
经营活动现金流入小计||773,081,221.16|740,925,986.99
购买商品、接受劳务支付的现金||130,937,820.84|136,606,582.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||75,660,829.14|72,421,873.72
支付的各项税费||78,825,252.41|65,819,195.67
page|80
支付其他与经营活动有关的现金||309,851,949.49|285,065,186.02
经营活动现金流出小计||595,275,851.88|559,912,837.90
经营活动产生的现金流量净额||177,805,369.28|181,013,149.09
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||2,090,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||138,531.79|182,517.36
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||138,531.79|2,272,517.36
购建固定资产、无形资产和其他长期资产支付的现金||143,674,357.28|183,811,194.28
投资支付的现金||158,377,389.25|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||302,051,746.53|183,811,194.28
投资活动产生的现金流量净额||-301,913,214.74|-181,538,676.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||310,306,966.00|10,000,000.00
收到其他与筹资活动有关的现金||3,830,000.00|3,670,000.00
筹资活动现金流入小计||314,136,966.00|13,670,000.00
偿还债务支付的现金||200,300,000.00|
分配股利、利润或偿付利息支付的现金||52,380,827.49|35,836,562.50
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||4,675,670.06|8,541,513.80
筹资活动现金流出小计||257,356,497.55|44,378,076.30
筹资活动产生的现金流量净额||56,780,468.45|-30,708,076.30
四、汇率变动对现金及现金等价物的影响||-774,221.70|-29,745.49
五、现金及现金等价物净增加额||-68,101,598.71|-31,263,349.62
加：期初现金及现金等价物余额||140,362,169.01|171,625,518.63
page|81
六、期末现金及现金等价物余额||72,260,570.30|140,362,169.01
