page|79
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,785,143,637.87|9,739,792,646.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|80
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,035,954.05|20,381,675.03
收到其他与经营活动有关的现金|七、78（1）|1,384,976,846.61|669,790,699.46
经营活动现金流入小计||4,185,156,438.53|10,429,965,021.14
购买商品、接受劳务支付的现金||2,801,488,501.21|6,238,188,082.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||617,277,712.46|732,370,044.09
支付的各项税费||223,983,409.20|687,482,154.05
支付其他与经营活动有关的现金|七、78（2）|505,229,008.60|823,741,393.51
经营活动现金流出小计||4,147,978,631.47|8,481,781,674.01
经营活动产生的现金流量净额||37,177,807.06|1,948,183,347.13
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,550,953,952.59|3,712,506,575.17
取得投资收益收到的现金||74,592,852.73|100,902,336.22
处置固定资产、无形资产和其他长期资产收回的现金净额||11,694,928.01|477,504.47
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|5,627,985.08|
投资活动现金流入小计||1,642,869,718.41|3,813,886,415.86
购建固定资产、无形资产和其他长期资产支付的现金||838,001,021.62|308,348,872.55
投资支付的现金||1,995,170,934.00|3,807,925,000.00
质押贷款净增加额|||
page|81
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|19,523,514.83|1,000,000.00
投资活动现金流出小计||2,852,695,470.45|4,117,273,872.55
投资活动产生的现金流量净额||-1,209,825,752.04|-303,387,456.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||22,050,000.00|216,120,000.00
其中：子公司吸收少数股东投资收到的现金||2,050,000.00|116,120,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78（5）|8,768,850.89|22,454,865.94
筹资活动现金流入小计||30,818,850.89|238,574,865.94
偿还债务支付的现金||15,000,000.00|151,247,063.94
分配股利、利润或偿付利息支付的现金||749,520,010.61|722,406,015.39
其中：子公司支付给少数股东的股利、利润||155,431,510.61|197,014,015.39
支付其他与筹资活动有关的现金|七、78（6）|33,136,622.55|40,969,081.73
筹资活动现金流出小计||797,656,633.16|914,622,161.06
筹资活动产生的现金流量净额||-766,837,782.27|-676,047,295.12
四、汇率变动对现金及现金等价物的影响||218,430.50|-717,417.75
五、现金及现金等价物净增加额||-1,939,267,296.75|968,031,177.57
加：期初现金及现金等价物余额||8,319,856,515.71|7,351,825,338.14
六、期末现金及现金等价物余额||6,380,589,218.96|8,319,856,515.71
