page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,161,586,656.99|1,017,738,666.64
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78（1）|25,140,626.09|14,538,345.33
经营活动现金流入小计||1,186,727,283.08|1,032,277,011.97
page|87
购买商品、接受劳务支付的现金||675,021,563.9|726,522,850.86
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||284,949,360.52|239,980,134.52
支付的各项税费||68,811,599.37|86,306,310.84
支付其他与经营活动有关的现金|七、78（2）|125,153,578.66|102,913,029.66
经营活动现金流出小计||1,153,936,102.45|1,155,722,325.88
经 营 活动 产生 的 现金 流量净额||32,791,180.63|-123,445,313.91
二、投资活动产生的现金流量：|||
收回投资收到的现金||516,000,000.00|206,000,000.00
取得投资收益收到的现金||321,720.69|239,719.86
处置固定资产、无形资产和其他长期资产收回的现金净额||2,660,490.66|3,828,367.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|931,849.33|5,687,702.58
投资活动现金流入小计||519,914,060.68|215,755,789.67
购建固定资产、无形资产和其他长期资产支付的现金||125,819,453.44|47,970,752.01
投资支付的现金||516,000,000.00|208,490,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||33,045,578.77
支付其他与投资活动有关的现金|||
投资活动现金流出小计||641,819,453.44|289,506,330.78
投 资 活动 产生 的 现金 流量净额||-121,905,392.76|-73,750,541.11
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||91,786.62
其中：子公司吸收少数股东投资收到的现金|||91,786.62
取得借款收到的现金||534,060,100.00|264,446,000.00
收到其他与筹资活动有关的现金|七、78（5）|145,437,808.61|309,544,820.12
筹资活动现金流入小计||679,497,908.61|574,082,606.74
偿还债务支付的现金||489,763,466.54|306,374,077.02
page|88
分配股利、利润或偿付利息支付的现金||45,471,850.91|42,062,439.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|29,830,847.67|53,795,235.31
筹资活动现金流出小计||565,066,165.12|402,231,752.00
筹资活动产生的现金流量净额||114,431,743.49|171,850,854.74
四、汇率变动对现金及现金等价物的影响||-9,880,085.78|-2,875,807.85
五、现金及现金等价物净增加额||15,437,445.58|-28,220,808.13
加：期初现金及现金等价物余额||71,515,795.99|99,736,604.12
六、期末现金及现金等价物余额||86,953,241.57|71,515,795.99
