page|81
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|420,749,716.06|380,473,860.07
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|3,849,731.36|4,878,635.69
收到其他与经营活动有关的现金|8,863,856.48|9,313,338.39
经营活动现金流入小计|433,463,303.90|394,665,834.15
购买商品、接受劳务支付的现金|254,038,615.85|230,930,071.93
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|83,702,631.20|81,050,454.36
支付的各项税费|30,461,170.40|20,343,749.14
支付其他与经营活动有关的现金|44,620,310.10|39,671,030.73
page|82
经营活动现金流出小计|412,822,727.55|371,995,306.16
经营活动产生的现金流量净额|20,640,576.35|22,670,527.99
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|500.00|233,776.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|893,868,990.28|1,123,575,944.48
投资活动现金流入小计|893,869,490.28|1,123,809,720.48
购建固定资产、无形资产和其他长期资产支付的现金|16,385,136.82|16,140,803.04
投资支付的现金||6,420,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|812,000,000.00|1,220,000,000.00
投资活动现金流出小计|828,385,136.82|1,242,560,803.04
投资活动产生的现金流量净额|65,484,353.46|-118,751,082.56
三、筹资活动产生的现金流量：||
吸收投资收到的现金|996,558.00|1,377,500.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|996,558.00|1,377,500.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|13,672,988.08|13,672,988.08
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|13,672,988.08|13,672,988.08
筹资活动产生的现金流量净额|-12,676,430.08|-12,295,488.08
四、汇率变动对现金及现金等价物的影响|-29.51|
五、现金及现金等价物净增加额|73,448,470.22|-108,376,042.65
加：期初现金及现金等价物余额|221,807,760.53|330,183,803.18
六、期末现金及现金等价物余额|295,256,230.75|221,807,760.53
