page|107
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|5,155,688,835.39|4,774,146,666.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|7,018,886.95|3,468,193.36
收到其他与经营活动有关的现金|51,869,930.45|82,570,189.32
经营活动现金流入小计|5,214,577,652.79|4,860,185,049.39
购买商品、接受劳务支付的现金|4,886,204,177.32|3,901,302,432.06
page|108
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|268,266,496.93|253,287,427.35
支付的各项税费|85,018,015.84|179,920,847.67
支付其他与经营活动有关的现金|111,573,670.48|112,078,501.13
经营活动现金流出小计|5,351,062,360.57|4,446,589,208.21
经营活动产生的现金流量净额|-136,484,707.78|413,595,841.18
二、投资活动产生的现金流量：||
收回投资收到的现金|6,893,173.61|10,000,000.00
取得投资收益收到的现金|1,896,061.07|10,995,108.45
处置固定资产、无形资产和其他长期资产收回的现金净额|2,986,979.85|618,441.81
处置子公司及其他营业单位收到的现金净额|147,256,197.92|40,503,600.00
收到其他与投资活动有关的现金|70,000,000.00|
投资活动现金流入小计|229,032,412.45|62,117,150.26
购建固定资产、无形资产和其他长期资产支付的现金|77,423,391.99|112,080,065.24
投资支付的现金|70,000,000.00|45,801,290.18
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||87,505,708.16
支付其他与投资活动有关的现金|3,806,084.00|50,000,000.00
投资活动现金流出小计|151,229,475.99|295,387,063.58
投资活动产生的现金流量净额|77,802,936.46|-233,269,913.32
三、筹资活动产生的现金流量：||
吸收投资收到的现金|3,600,000.00|2,400,000.00
其中：子公司吸收少数股东投资收到的现金|3,600,000.00|2,400,000.00
取得借款收到的现金|1,581,196,196.58|1,239,519,890.34
page|109
收到其他与筹资活动有关的现金|4,540,000.00|2,200,000.00
筹资活动现金流入小计|1,589,336,196.58|1,244,119,890.34
偿还债务支付的现金|1,269,803,038.18|1,260,146,823.03
分配股利、利润或偿付利息支付的现金|81,988,431.78|91,606,492.72
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|86,614,739.19|5,390,600.00
筹资活动现金流出小计|1,438,406,209.15|1,357,143,915.75
筹资活动产生的现金流量净额|150,929,987.43|-113,024,025.41
四、汇率变动对现金及现金等价物的影响|-2,507,086.42|-1,632,139.18
五、现金及现金等价物净增加额|89,741,129.69|65,669,763.27
加：期初现金及现金等价物余额|277,791,265.03|212,121,501.76
六、期末现金及现金等价物余额|367,532,394.72|277,791,265.03
