page|108
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|177,266,489.54|76,877,835.92
结算备付金||-|
拆出资金||-|
交易性金融资产|七、2|185,492,621.81|
衍生金融资产||-|
应收票据|七、4|70,608,303.80|99,444,914.88
应收账款|七、5|109,242,944.51|103,874,473.66
应收款项融资|七、6|28,908,282.01|24,299,817.28
预付款项|七、7|591,190.60|4,618,230.25
应收保费||-|
应收分保账款||-|
应收分保合同准备金||-|
其他应收款|七、8|393,965.13|534,462.90
其中：应收利息||-|173,914.62
应收股利||-|-
买入返售金融资产||-|
存货|七、9|103,514,934.82|77,490,964.04
合同资产||-|
持有待售资产||-|
一年内到期的非流动资产||-|
其他流动资产|七、13|29,607,455.76|774,637.01
流动资产合计||705,626,187.98|387,915,335.94
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
page|109
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|31,637,590.77|54,082,584.70
固定资产|七、21|921,247,960.56|490,463,746.43
在建工程|七、22|126,133,815.04|61,314,846.99
生产性生物资产|||
油气资产|||
使用权资产|七、25|521,862.35|
无形资产|七、26|34,201,835.59|29,841,593.96
开发支出|||
商誉|||
长期待摊费用|七、29|8,792,179.50|6,108,552.10
递延所得税资产|七、30|12,568,741.03|11,342,635.05
其他非流动资产|七、31|4,479,830.66|1,164,008.15
非流动资产合计||1,139,583,815.50|654,317,967.38
资产总计||1,845,210,003.48|1,042,233,303.32
流动负债：|||
短期借款|七、32|33,040,820.55|67,000,000.00
向中央银行借款||-|
拆入资金||-|
交易性金融负债||-|
衍生金融负债||-|
应付票据|七、35|294,405,117.08|125,180,360.79
应付账款|七、36|361,442,353.37|170,805,119.44
预收款项||-|
合同负债|七、38|2,599,859.39|2,446,068.57
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|21,402,227.38|9,253,601.04
应交税费|七、40|5,966,963.49|6,093,183.01
其他应付款|七、41|7,683,975.08|4,876,083.38
其中：应付利息|||117,067.63
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|2,558,532.49|840,000.00
其他流动负债|七、44|42,509,043.23|41,211,968.71
流动负债合计||771,608,892.06|427,706,384.94
非流动负债：|||
保险合同准备金|||
长期借款|七、45|15,000,000.00|17,160,000.00
page|110
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|145,469.26|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|55,012,921.65|49,884,522.58
递延所得税负债|七、30|1,910,987.18|1,759,411.37
其他非流动负债|||
非流动负债合计||72,069,378.09|68,803,933.95
负债合计||843,678,270.15|496,510,318.89
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|106,270,000.00|79,700,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|522,391,505.18|210,736,931.33
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|19,165,804.82|17,970,628.96
一般风险准备|||
未分配利润|七、60|353,704,423.33|237,315,424.14
归属于母公司所有者权益（或股东权益）合计||1,001,531,733.33|545,722,984.43
少数股东权益|||
所有者权益（或股东权益）合计||1,001,531,733.33|545,722,984.43
负债和所有者权益（或股东权益）总计||1,845,210,003.48|1,042,233,303.32
