page|105
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,590,796,233.11|1,900,947,780.40
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
page|106
代理买卖证券收到的现金净额||
收到的税费返还|73,093,197.91|53,201,931.69
收到其他与经营活动有关的现金|27,004,880.85|41,060,640.61
经营活动现金流入小计|2,690,894,311.87|1,995,210,352.70
购买商品、接受劳务支付的现金|1,862,724,726.11|1,244,962,532.67
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|468,519,553.68|386,311,082.02
支付的各项税费|57,324,596.07|46,107,474.98
支付其他与经营活动有关的现金|76,430,703.89|72,119,262.39
经营活动现金流出小计|2,464,999,579.75|1,749,500,352.06
经营活动产生的现金流量净额|225,894,732.12|245,710,000.64
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|475,915.32|
处置固定资产、无形资产和其他长期资产收回的现金净额|5,517,452.32|7,431,146.96
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||7,952,602.32
投资活动现金流入小计|5,993,367.64|15,383,749.28
购建固定资产、无形资产和其他长期资产支付的现金|126,676,069.92|47,903,849.38
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|15,000,000.00|
支付其他与投资活动有关的现金||
投资活动现金流出小计|141,676,069.92|47,903,849.38
投资活动产生的现金流量净额|-135,682,702.28|-32,520,100.10
三、筹资活动产生的现金流量：||
吸收投资收到的现金|4,687,469.07|
其中：子公司吸收少数股东投资收到的现金|4,687,469.07|
page|107
取得借款收到的现金|655,176,218.27|580,721,493.94
收到其他与筹资活动有关的现金|11,792.53|1,282,950.03
筹资活动现金流入小计|659,875,479.87|582,004,443.97
偿还债务支付的现金|561,304,233.54|604,096,829.42
分配股利、利润或偿付利息支付的现金|97,729,915.41|63,681,150.08
其中：子公司支付给少数股东的股利、利润|521,269.06|574,778.82
支付其他与筹资活动有关的现金|7,364,789.92|19,888,961.87
筹资活动现金流出小计|666,398,938.87|687,666,941.37
筹资活动产生的现金流量净额|-6,523,459.00|-105,662,497.40
四、汇率变动对现金及现金等价物的影响|-4,027,433.08|-10,195,080.29
五、现金及现金等价物净增加额|79,661,137.76|97,332,322.85
加：期初现金及现金等价物余额|379,052,756.13|281,720,433.28
六、期末现金及现金等价物余额|458,713,893.89|379,052,756.13
