page|110
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||665,335,459.00|569,873,310.18
结算备付金|||
拆出资金|||
交易性金融资产|||48,553,244.30
衍生金融资产|||
应收票据||10,492,729.24|8,767,087.65
应收账款||112,256,814.39|72,753,448.16
应收款项融资||47,833,966.35|44,845,215.49
预付款项||1,670,287.32|520,285.63
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,087,711.95|3,954,731.01
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||76,490,728.72|63,321,916.98
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||4,998.66|46,215.54
流动资产合计||917,172,695.63|812,635,454.94
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||50,157,433.74|54,847,359.35
在建工程||7,579,953.95|
生产性生物资产|||
油气资产|||
使用权资产||6,352,636.39|
无形资产||10,985,982.29|10,272,139.80
开发支出|||
商誉|||
page|111
长期待摊费用||358,716.27|676,450.58
递延所得税资产||5,572,034.82|4,115,428.87
其他非流动资产|||3,665,745.25
非流动资产合计||81,006,757.46|73,577,123.85
资产总计||998,179,453.09|886,212,578.79
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||60,960,906.33|39,428,495.51
预收款项|||
合同负债||12,377,350.90|16,406,832.08
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||16,836,881.68|19,100,268.42
应交税费||12,534,727.67|4,573,511.53
其他应付款||11,949,740.99|7,790,341.29
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||2,479,758.16|
其他流动负债||13,488,594.56|7,882,888.17
流动负债合计||130,627,960.29|95,182,337.00
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||3,755,364.55|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||420,000.00
递延所得税负债|||82,986.65
其他非流动负债|||
非流动负债合计||3,755,364.55|502,986.65
负债合计||134,383,324.84|95,685,323.65
所有者权益（或股东权益）：|||
实收资本（或股本）||120,000,000.00|120,000,000.00
其他权益工具|||
page|112
其中：优先股|||
永续债|||
资本公积||435,865,452.74|434,875,352.74
减：库存股|||
其他综合收益|||
专项储备||9,520,254.88|7,167,673.01
盈余公积||36,460,582.49|27,145,995.98
一般风险准备|||
未分配利润||261,949,838.14|201,338,233.41
归属于母公司所有者权益（或股东权益）合计||863,796,128.25|790,527,255.14
少数股东权益|||
所有者权益（或股东权益）合计||863,796,128.25|790,527,255.14
负债和所有者权益（或股东权益）总计||998,179,453.09|886,212,578.79
