page|98
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||48,135,185,124.96|39,929,613,231.26
客户存款和同业存放款项净增加额|||
page|99
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||192,950,533.74|223,481,083.24
收到其他与经营活动有关的现金||808,348,964.81|1,416,704,369.17
经营活动现金流入小计||49,136,484,623.51|41,569,798,683.67
购买商品、接受劳务支付的现金||43,313,391,965.49|36,531,189,864.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,360,438,049.41|1,013,148,489.63
支付的各项税费||598,355,859.57|270,381,420.26
支付其他与经营活动有关的现金||721,729,594.49|571,708,780.34
经营活动现金流出小计||45,993,915,468.96|38,386,428,554.72
经营活动产生的现金流量净额||3,142,569,154.55|3,183,370,128.95
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,332,400,000.00|1,900,864,000.00
取得投资收益收到的现金||41,029,250.10|91,716,799.80
处置固定资产、无形资产和其他长期资产收回的现金净额||21,955,071.53|72,388,606.12
处置子公司及其他营业单位收到的现金净额||5,172,350.11|
收到其他与投资活动有关的现金||490,216,828.61|262,881,504.54
投资活动现金流入小计||2,890,773,500.35|2,327,850,910.46
购建固定资产、无形资产和其他长期资产支付的现金||6,293,335,502.00|6,043,733,383.69
投资支付的现金||2,312,400,000.00|1,328,107,000.00
page|100
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||118,953,300.77|1,910,675.45
支付其他与投资活动有关的现金||319,871,054.56|506,215,839.10
投资活动现金流出小计||9,044,559,857.33|7,879,966,898.24
投资活动产生的现金流量净额||-6,153,786,356.98|-5,552,115,987.78
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||19,372,257,996.90|13,896,663,197.61
收到其他与筹资活动有关的现金||436,466.07|
筹资活动现金流入小计||19,372,694,462.97|13,896,663,197.61
偿还债务支付的现金||13,551,590,560.64|9,855,405,396.67
分配股利、利润或偿付利息支付的现金||686,048,162.32|550,202,709.88
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||321,593,751.11|72,313,992.18
筹资活动现金流出小计||14,559,232,474.07|10,477,922,098.73
筹资活动产生的现金流量净额||4,813,461,988.90|3,418,741,098.88
四、汇率变动对现金及现金等价物的影响||10,699,084.75|-36,159,372.45
五、现金及现金等价物净增加额||1,812,943,871.22|1,013,835,867.60
加：期初现金及现金等价物余额||3,163,095,675.90|2,149,259,808.30
六、期末现金及现金等价物余额||4,976,039,547.12|3,163,095,675.90
