page|86
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,609,321,786.96|2,484,379,414.97
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||100,294,127.20|70,906,089.53
收到其他与经营活动有关的现金||40,052,809.13|99,584,022.82
经营活动现金流入小计||2,749,668,723.29|2,654,869,527.32
购买商品、接受劳务支付的现金||1,695,913,922.58|1,658,122,826.50
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||534,652,302.85|514,032,590.58
支付的各项税费||52,066,104.69|59,516,668.56
支付其他与经营活动有关的现金||123,065,183.27|95,170,425.17
经营活动现金流出小计||2,405,697,513.39|2,326,842,510.81
经营活动产生的现金流量净额||343,971,209.90|328,027,016.51
二、投资活动产生的现金流量：|||
收回投资收到的现金|||10,000,000.00
取得投资收益收到的现金|||93,260.27
处置固定资产、无形资产和其他长期资产收回的现金净额||2,140,606.26|202,170.00
处置子公司及其他营业单位收到的现金净额||2,740,412.98|
收到其他与投资活动有关的现金|||
page|87
投资活动现金流入小计||4,881,019.24|10,295,430.27
购建固定资产、无形资产和其他长期资产支付的现金||382,031,950.64|901,488,603.11
投资支付的现金||175,800,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||204,549,136.19
支付其他与投资活动有关的现金|||
投资活动现金流出小计||557,831,950.64|1,106,037,739.30
投资活动产生的现金流量净额||-552,950,931.40|-1,095,742,309.03
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||86,800,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,177,833,400.00|1,465,763,964.41
收到其他与筹资活动有关的现金|||
发行债券收到的现金|||592,944,800.00
筹资活动现金流入小计||1,177,833,400.00|2,145,508,764.41
偿还债务支付的现金||1,340,259,200.00|963,304,200.00
分配股利、利润或偿付利息支付的现金||151,488,606.41|127,457,571.21
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||93,173,364.35
筹资活动现金流出小计||1,491,747,806.41|1,183,935,135.56
筹资活动产生的现金流量净额||-313,914,406.41|961,573,628.85
四、汇率变动对现金及现金等价物的影响||5,665,925.25|4,502,105.62
五、现金及现金等价物净增加额||-517,228,202.66|198,360,441.95
加：期初现金及现金等价物余额||631,144,406.13|432,783,964.18
六、期末现金及现金等价物余额||113,916,203.47|631,144,406.13
