page|91
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|485,451,374.61|452,957,408.78
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|1,162,750.67|757,367.04
收到其他与经营活动有关的现金|8,832,253.94|7,829,451.53
经营活动现金流入小计|495,446,379.22|461,544,227.35
购买商品、接受劳务支付的现金|339,442,163.88|247,331,926.02
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
page|92
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|132,299,051.88|124,764,285.48
支付的各项税费|6,471,948.51|28,972,731.65
支付其他与经营活动有关的现金|15,946,873.40|22,468,366.07
经营活动现金流出小计|494,160,037.67|423,537,309.22
经营活动产生的现金流量净额|1,286,341.55|38,006,918.13
二、投资活动产生的现金流量：||
收回投资收到的现金|313,100,000.00|979,000,000.00
取得投资收益收到的现金|1,932,795.62|8,555,038.50
处置固定资产、无形资产和其他长期资产收回的现金净额|856,900.00|96,000.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|315,889,695.62|987,651,038.50
购建固定资产、无形资产和其他长期资产支付的现金|205,533,066.63|208,611,249.14
投资支付的现金|292,100,000.00|783,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||1,638,660.77
支付其他与投资活动有关的现金||
投资活动现金流出小计|497,633,066.63|993,249,909.91
投资活动产生的现金流量净额|-181,743,371.01|-5,598,871.41
三、筹资活动产生的现金流量：||
吸收投资收到的现金|6,046,232.00|
其中：子公司吸收少数股东投资收到的现金|6,046,232.00|
取得借款收到的现金|281,395,222.88|251,717,288.65
收到其他与筹资活动有关的现金|47,645,500.00|31,460,000.00
筹资活动现金流入小计|335,086,954.88|283,177,288.65
偿还债务支付的现金|172,485,973.29|181,014,132.55
分配股利、利润或偿付利息支付的现金|20,135,427.97|21,860,196.55
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|63,456,118.62|31,645,583.95
page|93
筹资活动现金流出小计|256,077,519.88|234,519,913.05
筹资活动产生的现金流量净额|79,009,435.00|48,657,375.60
四、汇率变动对现金及现金等价物的影响|243,015.91|-1,467.92
五、现金及现金等价物净增加额|-101,204,578.55|81,063,954.40
加：期初现金及现金等价物余额|136,506,809.89|55,442,855.49
六、期末现金及现金等价物余额|35,302,231.34|136,506,809.89
