page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,093,925,691.50|2,333,889,749.69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,750,315.44|23,489,566.41
收到其他与经营活动有关的现金|七、78|66,838,290.17|90,409,408.33
经营活动现金流入小计||2,168,514,297.11|2,447,788,724.43
购买商品、接受劳务支付的现金||1,307,513,294.58|1,580,757,327.54
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||302,977,393.82|324,797,983.17
支付的各项税费||54,152,232.35|62,859,843.60
支付其他与经营活动有关的现金|七、78|188,331,061.04|203,921,266.39
经营活动现金流出小计||1,852,973,981.79|2,172,336,420.70
经营活动产生的现金流量净额||315,540,315.32|275,452,303.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||15,226,238.01|60,000,000.00
取得投资收益收到的现金||114,616.78|119,934,936.41
page|65
处置固定资产、无形资产和其他长期资产收回的现金净额||40,970,620.89|44,585,236.48
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||56,311,475.68|224,520,172.89
购建固定资产、无形资产和其他长期资产支付的现金||65,155,049.55|137,346,147.41
投资支付的现金||6,750,000.00|292,840,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||71,905,049.55|430,186,147.41
投资活动产生的现金流量净额||-15,593,573.87|-205,665,974.52
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||400,000.00
其中：子公司吸收少数股东投资收到的现金|||400,000.00
取得借款收到的现金||257,000,000.00|110,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||257,000,000.00|110,400,000.00
偿还债务支付的现金||234,500,000.00|1,000,000.00
分配股利、利润或偿付利息支付的现金||158,915,800.65|152,070,692.73
其中：子公司支付给少数股东的股利、利润||151,007.20|98,000.00
支付其他与筹资活动有关的现金|||25,191,900.00
筹资活动现金流出小计||393,415,800.65|178,262,592.73
筹资活动产生的现金流量净额||-136,415,800.65|-67,862,592.73
四、汇率变动对现金及现金等价物的影响||-2,197.02|
五、现金及现金等价物净增加额||163,528,743.78|1,923,736.48
加：期初现金及现金等价物余额||1,012,670,146.50|1,010,746,410.02
六、期末现金及现金等价物余额||1,176,198,890.28|1,012,670,146.50
