page|117
项目|附注|2020 年度|2019 年度
一、营业总收入||53,122,864,092.53|47,970,483,148.92
其中：营业收入|七、61|53,122,864,092.53|47,970,483,148.92
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||49,999,512,370.96|44,327,618,862.07
其中：营业成本|七、61|47,327,224,168.68|41,600,911,936.67
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|271,396,352.37|303,658,766.97
销售费用|七、63|316,030,952.09|653,924,948.89
管理费用|七、64|982,539,890.01|911,572,490.20
研发费用|七、65|848,911,620.79|582,046,360.94
财务费用|七、66|253,409,387.02|275,504,358.40
其中：利息费用||437,742,544.67|362,603,445.08
利息收入||219,007,574.64|128,539,177.72
加：其他收益|七、67|341,396,500.92|215,522,814.32
|投资收益（损失以“－”号填列）  七、68|564,674,082.72|419,224,318.24
其中：对联营企业和合营企业的投资收益||230,107,099.99|206,397,305.55
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）||123,345,024.32|-61,729,939.09
净敞口套期收益（损失以“-”号|||
page|118
填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-66,334,466.67|183,666,943.54
信用减值损失（损失以“-”号填列）|七、71|6,995,785.29|-18,632,692.06
资产减值损失（损失以“-”号填列）|七、72|-232,375,001.64|-327,759,654.44
资产处置收益（损失以“－”号填列）|七、73|-157,949.79|2,892,813.45
三、营业利润（亏损以“－”号填列）||3,860,895,696.72|4,056,048,890.81
加：营业外收入|七、74|44,346,655.31|16,159,131.68
减：营业外支出|七、75|26,237,579.48|170,230,821.57
四、利润总额（亏损总额以“－”号填列）||3,879,004,772.55|3,901,977,200.92
减：所得税费用|七、76|691,451,989.55|537,122,016.50
五、净利润（净亏损以“－”号填列）||3,187,552,783.00|3,364,855,184.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||3,187,552,783.00|3,364,855,184.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,845,914,989.35|2,606,224,358.06
2.少数股东损益（净亏损以“-”号填列）||341,637,793.65|758,630,826.36
六、其他综合收益的税后净额|七、77|115,521,830.20|23,466,568.26
（一）归属母公司所有者的其他综合收益的税后净额||115,521,830.20|23,466,568.26
1．不能重分类进损益的其他综合收益||30,106,846.60|28,771,830.48
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||30,106,846.60|28,771,830.48
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||85,414,983.60|-5,305,262.22
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||88,594,172.14|-7,403,267.24
（6）外币财务报表折算差额||-3,179,188.54|2,098,005.02
（7）其他|||
page|119
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||3,303,074,613.20|3,388,321,752.68
（一）归属于母公司所有者的综合收益总额||2,961,436,819.55|2,629,690,926.32
（二）归属于少数股东的综合收益总额||341,637,793.65|758,630,826.36
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.5550|0.5888
（二）稀释每股收益(元/股)||0.5549|0.5886
