page|123
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,038,021,189.60|1,472,099,628.67
客户存款和同业存放款项净增加额||
page|124
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|18,743,433.76|4,792,720.01
收到其他与经营活动有关的现金|83,188,982.93|5,455,200.17
经营活动现金流入小计|1,139,953,606.29|1,482,347,548.85
购买商品、接受劳务支付的现金|56,649,411.74|42,156,534.03
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|135,898,593.50|88,089,828.87
支付的各项税费|227,257,769.26|191,549,237.86
支付其他与经营活动有关的现金|77,530,026.76|67,614,409.09
经营活动现金流出小计|497,335,801.26|389,410,009.85
经营活动产生的现金流量净额|642,617,805.03|1,092,937,539.00
二、投资活动产生的现金流量：||
收回投资收到的现金|4,307,160,000.00|616,000,000.00
取得投资收益收到的现金|40,312,328.02|3,538,478.28
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
page|125
投资活动现金流入小计|4,347,472,328.02|619,538,478.28
购建固定资产、无形资产和其他长期资产支付的现金|47,900,406.95|18,341,192.23
投资支付的现金|6,848,640,000.00|1,640,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|6,896,540,406.95|1,658,841,192.23
投资活动产生的现金流量净额|-2,549,068,078.93|-1,039,302,713.95
三、筹资活动产生的现金流量：||
吸收投资收到的现金|4,740,658,000.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|4,740,658,000.00|
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金||
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|28,296,262.30|7,060,000.00
筹资活动现金流出小计|28,296,262.30|7,060,000.00
筹资活动产生的现金流量净额|4,712,361,737.70|-7,060,000.00
四、汇率变动对现金及现金等价物的影响|920,847.31|-739,372.92
五、现金及现金等价物净增加额|2,806,832,311.11|45,835,452.13
加：期初现金及现金等价物余额|56,115,773.00|10,280,320.87
六、期末现金及现金等价物余额|2,862,948,084.11|56,115,773.00
