page|65
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|4,439,628,283.68|5,769,452,868.41
结算备付金|||
拆出资金|||
交易性金融资产|七、2|873,187,776.13|487,700,894.87
衍生金融资产|||
应收票据|七、3|1,389,824,998.46|1,841,330,686.19
应收账款|七、4|4,451,854,280.81|4,857,331,298.58
应收款项融资|||
预付款项|七、5|2,867,646,612.59|2,518,440,644.54
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、6|586,404,730.97|833,893,117.59
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、7|6,720,120,978.51|12,114,165,075.88
合同资产|七、8|2,835,623,908.47|
持有待售资产|||
一年内到期的非流动资产|七、9|1,099,894,835.50|
其他流动资产|七、10|565,517,137.36|929,481,716.58
流动资产合计||25,829,703,542.48|29,351,796,302.64
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、11|1,161,257,675.00|2,482,240,720.87
长期股权投资|七、12|130,989,706.61|189,399,468.32
其他权益工具投资|七、13|1,076,352,230.99|932,075,490.19
其他非流动金融资产|||
投资性房地产|七、14|87,638,600.10|96,031,853.87
固定资产|七、15|2,505,036,123.77|3,223,642,593.90
在建工程|七、16|29,172,603.55|73,533,130.72
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、17|770,967,064.50|814,985,305.05
开发支出|七、18|84,852.61|8,873,016.95
商誉|七、19||9,594,362.94
长期待摊费用|七、20|167,706,252.50|208,069,793.91
递延所得税资产|七、21|425,386,834.37|495,747,267.38
page|66
其他非流动资产|七、22|13,310,449.98|7,154,683.02
非流动资产合计||6,367,902,393.98|8,541,347,687.12
资产总计||32,197,605,936.46|37,893,143,989.76
流动负债：|||
短期借款|七、23|2,011,980,299.36|3,199,250,852.54
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、24|4,689,558,699.42|9,053,353,737.00
应付账款|七、25|5,212,475,523.40|5,890,725,603.87
预收款项|七、26|30,831,709.56|3,833,898,629.42
合同负债|七、27|4,120,752,762.58|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、28|448,586,991.15|709,425,061.71
应交税费|七、29|347,343,711.63|433,452,714.31
其他应付款|七、30|1,298,108,629.47|1,211,974,108.64
其中：应付利息|||42,340,166.70
应付股利||247,692,969.42|248,948,573.38
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、31|1,279,883,944.60|85,410,519.43
其他流动负债|七、32|224,618,737.56|
流动负债合计||19,664,141,008.73|24,417,491,226.92
非流动负债：|||
保险合同准备金|||
长期借款|七、33|1,408,099,942.71|1,351,096,122.20
应付债券|七、34||1,150,135,018.94
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|七、35|123,540,826.71|127,834,310.13
预计负债|七、36|31,569,874.56|30,680,544.15
递延收益|七、37|152,891,606.65|164,244,894.12
递延所得税负债|七、21|372,939,682.66|387,655,660.40
其他非流动负债|||
非流动负债合计||2,089,041,933.29|3,211,646,549.94
负债合计||21,753,182,942.02|27,629,137,776.86
所有者权益（或股东权益）：|||
实收资本（或股本）|七、38|1,456,875,351.00|1,456,875,351.00
其他权益工具|||
其中：优先股|||
永续债|||
page|67
资本公积|七、39|3,077,393,504.95|3,044,234,038.74
减：库存股|||
其他综合收益|七、40|61,138,990.33|-6,758,144.33
专项储备|七、41|19,098,786.30|17,721,984.38
盈余公积|七、42|188,987,953.86|181,360,015.90
一般风险准备|||
未分配利润|七、43|5,735,175,265.37|5,437,362,526.52
归属 于母公司所有 者权益（或股东权益）合计||10,538,669,851.81|10,130,795,772.21
少数股东权益||-94,246,857.37|133,210,440.69
所 有 者 权 益 （ 或 股 东 权益）合计||10,444,422,994.44|10,264,006,212.90
负债和所有者权益（或股东权益）总计||32,197,605,936.46|37,893,143,989.76
