page|76
项目|附注|2021 年度|2020 年度
一、营业总收入||57,824,932,177.66|55,300,189,987.71
其中：营业收入|七、61|57,808,949,781.33|55,294,166,859.98
利息收入||15,982,396.33|6,023,127.73
page|77
已赚保费||-|-
手续费及佣金收入||-|-
二、营业总成本||56,895,029,682.85|54,953,573,599.33
其中：营业成本|七、61|55,015,365,900.74|53,261,303,682.43
利息支出||-|-
手续费及佣金支出||-|-
退保金||-|-
赔付支出净额||-|-
提取保险责任准备金净额||-|-
保单红利支出||-|-
分保费用||-|-
税金及附加|七、62|202,256,539.94|191,982,966.97
销售费用|七、63|12,299,878.93|9,585,564.61
管理费用|七、64|1,050,118,772.35|901,111,543.42
研发费用|七、65|78,060,979.96|61,417,406.70
财务费用|七、66|536,927,610.93|528,172,435.20
其中：利息费用||608,616,455.35|674,986,810.07
利息收入||91,728,480.64|173,355,593.71
加：其他收益|七、67|27,601,701.41|39,334,410.01
投资收益（损失以“－”号填列）|七、68|-44,666,537.65|26,371,830.80
其中：对联营企业和合营企业的投资收益||-57,393,341.46|63,737,769.11
以摊余成本计量的金融资产终止确认收益||-22,134,230.92|-67,253,916.05
汇兑收益（损失以“－”号填列）||-|-
净敞口套期收益（损失以“-”号填列）||-|-
公允价值变动收益（损失以“－”号填列）|七、70|-8,844,103.56|17,239,598.45
信用减值损失（损失以“-”号填列）|七、71|-616,297,024.49|-53,878,317.52
资产减值损失（损失以“-”号填列）|七、72|-157,429,309.12|-23,226.99
资产处置收益（损失以“－”号填列）|七、73|233,043,995.51|121,298,391.56
三、营业利润（亏损以“－”号填列）||363,311,216.91|496,959,074.69
加：营业外收入|七、74|12,071,487.24|16,640,733.52
减：营业外支出|七、75|29,569,555.51|40,612,030.89
四、利润总额（亏损总额以“－”号填列）||345,813,148.64|472,987,777.32
减：所得税费用|七、76|60,340,809.98|98,408,022.99
五、净利润（净亏损以“－”号填列）||285,472,338.66|374,579,754.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||285,472,338.66|374,579,754.33
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||273,365,739.77|266,705,908.34
page|78
2.少数股东损益（净亏损以“-”号填列）||12,106,598.89|107,873,845.99
六、其他综合收益的税后净额||36,865,341.16|-7,180,050.84
（一）归属母公司所有者的其他综合收益的税后净额||36,865,557.91|-7,205,324.84
1．不能重分类进损益的其他综合收益||29,121,371.22|-18,935,981.72
（1）重新计量设定受益计划变动额||-2,890,283.25|1,459,150.94
（2）权益法下不能转损益的其他综合收益||8,050.00|-
（3）其他权益工具投资公允价值变动||32,003,604.47|-20,395,132.66
（4）企业自身信用风险公允价值变动||-|-
2．将重分类进损益的其他综合收益||7,744,186.69|11,730,656.88
（1）权益法下可转损益的其他综合收益||-|-
（2）其他债权投资公允价值变动||-|-
（3）金融资产重分类计入其他综合收益的金额||-|-
（4）其他债权投资信用减值准备||-|-
（5）现金流量套期储备||-|-
（6）外币财务报表折算差额||-|-
（7）其他||7,744,186.69|11,730,656.88
（二）归属于少数股东的其他综合收益的税后净额||-216.75|25,274.00
七、综合收益总额||322,337,679.82|367,399,703.49
（一）归属于母公司所有者的综合收益总额||310,231,297.68|259,500,583.50
（二）归属于少数股东的综合收益总额||12,106,382.14|107,899,119.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.05|0.09
（二）稀释每股收益(元/股)||0.05|0.09
