page|90
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|十一、七、1|333,456,269.18|375,698,701.69
结算备付金|||
拆出资金|||
交易性金融资产|十一、七、2|31,100,000.00|3,350,800.00
衍生金融资产||5,943,000.00|
应收票据|||
应收账款|十一、七、5|1,349,517,598.04|412,420,104.43
应收款项融资|十一、七、6|15,234,270.66|7,847,775.76
预付款项|十一、七、7|28,630,794.68|14,826,870.93
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|十一、七、8|18,555,416.69|3,514,183.98
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|十一、七、9|399,031,391.88|304,454,165.33
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|十一、七、13|28,547,940.80|32,544,488.88
流动资产合计||2,210,016,681.93|1,154,657,091.00
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|十一、七、16|1,110,903.99|1,125,836.44
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|十一、七、21|498,663,484.63|207,239,168.29
在建工程|十一、七、22|37,898,343.00|172,022,065.81
生产性生物资产|||
page|91
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
油气资产|||
使用权资产|||
无形资产|十一、七、26|108,995,107.30|119,276,292.37
开发支出|||
商誉|十一、七、28|364,910,592.73|364,910,592.73
长期待摊费用|十一、七、29|162,289.93|804,442.53
递延所得税资产|十一、七、30|32,745,333.46|29,186,074.22
其他非流动资产|十一、七、31|72,547,554.74|40,708,894.00
非流动资产合计||1,117,033,609.78|935,273,366.39
资产总计||3,327,050,291.71|2,089,930,457.39
流动负债：|||
短期借款|十一、七、32|898,233,561.88|304,399,094.03
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|十一、七、35|182,184,557.71|49,075,336.11
应付账款|十一、七、36|425,322,151.26|138,924,458.88
预收款项|||128,069,411.00
合同负债|十一、七、38|78,275,796.54|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|十一、七、39|94,814,046.20|59,638,884.57
应交税费|十一、七、40|25,646,541.17|11,739,867.33
其他应付款|十一、七、41|106,501,050.76|158,771,551.71
其中：应付利息||12,600.00|
应付股利||2,375,560.35|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|十一、七、43|17,262,429.63|17,747,488.64
其他流动负债|十一、七、44|3,598,705.96|
流动负债合计||1,831,838,841.11|868,366,092.27
非流动负债：|||
保险合同准备金|||
长期借款|十一、七、45|169,219,298.66|63,981,347.68
应付债券|十一、七、46|46,881,693.64|113,022,405.09
其中：优先股|||
page|92
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|十一、七、50|2,526,497.50|2,559,690.07
递延收益|十一、七、51|1,000,000.00|1,043,750.00
递延所得税负债||5,105,946.74|10,063,053.97
其他非流动负债|||
非流动负债合计||224,733,436.54|190,670,246.81
负债合计||2,056,572,277.65|1,059,036,339.08
所有者权益（或股东权益）：|||
实收资本（或股本）|十一、七、53|179,244,756.00|176,090,417.00
其他权益工具|十一、七、54|5,191,037.96|12,977,594.91
其中：优先股|||
永续债|||
资本公积|十一、七、55|641,721,410.11|535,550,758.80
减：库存股|十一、七、56|50,159,444.85|87,876,167.00
其他综合收益|十一、七、57|-3,154,696.49|35,291.13
专项储备|||
盈余公积|十一、七、59|58,848,082.16|53,550,097.22
一般风险准备|||
未分配利润|十一、七、60|392,504,253.63|321,464,688.12
归 属 于 母 公 司 所 有 者 权 益（或股东权益）合计||1,224,195,398.52|1,011,792,680.18
少数股东权益||46,282,615.54|19,101,438.13
所有者权益（或股东权益）合计||1,270,478,014.06|1,030,894,118.31
负债和所有者权益（或股东权益）总计||3,327,050,291.71|2,089,930,457.39
