page|90
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,055,332,644.64|896,899,464.58
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|21,473,583.63|18,493,997.32
经营活动现金流入小计|1,076,806,228.27|915,393,461.90
购买商品、接受劳务支付的现金|346,234,906.14|376,576,410.72
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
page|91
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|102,577,918.15|75,127,417.90
支付的各项税费|98,833,447.16|87,219,164.32
支付其他与经营活动有关的现金|438,419,212.44|308,236,964.95
经营活动现金流出小计|986,065,483.89|847,159,957.89
经营活动产生的现金流量净额|90,740,744.38|68,233,504.01
二、投资活动产生的现金流量：||
收回投资收到的现金||150,000,000.00
取得投资收益收到的现金||853,864.02
处置固定资产、无形资产和其他长期资产收回的现金净额|3,059,029.14|138,030.32
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|3,059,029.14|150,991,894.34
购建固定资产、无形资产和其他长期资产支付的现金|181,987,866.82|257,261,053.20
投资支付的现金||150,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|181,987,866.82|407,261,053.20
投资活动产生的现金流量净额|-178,928,837.68|-256,269,158.86
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|115,000,000.00|119,689,441.60
收到其他与筹资活动有关的现金||1,000,000.00
筹资活动现金流入小计|115,000,000.00|120,689,441.60
偿还债务支付的现金|54,532,209.67|44,000,000.00
page|92
分配股利、利润或偿付利息支付的现金|15,491,292.62|15,533,598.71
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||1,000,000.00
筹资活动现金流出小计|70,023,502.29|60,533,598.71
筹资活动产生的现金流量净额|44,976,497.71|60,155,842.89
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-43,211,595.59|-127,879,811.96
加：期初现金及现金等价物余额|168,545,288.05|296,425,100.01
六、期末现金及现金等价物余额|125,333,692.46|168,545,288.05
