page|112
项目|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：||
货币资金|819,879,303.67|928,863,323.79
结算备付金|0.00|0.00
拆出资金|0.00|0.00
交易性金融资产|0.00|0.00
以公允价值计量且其变动计入当期损益的金融资产|0.00|0.00
衍生金融资产|0.00|0.00
应收票据|552,453,566.70|444,408,285.18
应收账款|664,729,816.27|479,704,356.05
应收款项融资|0.00|0.00
预付款项|89,716,443.53|216,090,187.57
应收保费|0.00|0.00
应收分保账款|0.00|0.00
应收分保合同准备金|0.00|0.00
其他应收款|8,622,348.57|8,046,561.48
其中：应收利息|0.00|0.00
应收股利|0.00|0.00
买入返售金融资产|0.00|0.00
存货|373,917,548.87|285,443,461.68
合同资产|0.00|0.00
持有待售资产|0.00|0.00
一年内到期的非流动资产|14,072,000.00|10,554,000.00
其他流动资产|176,352,331.69|22,967,307.25
流动资产合计|2,699,743,359.30|2,396,077,483.00
非流动资产：||
page|113
发放贷款和垫款|0.00|0.00
债权投资|0.00|0.00
可供出售金融资产|0.00|38,454,000.00
其他债权投资|0.00|0.00
持有至到期投资|0.00|0.00
长期应收款|0.00|0.00
长期股权投资|80,622,879.10|92,873,359.41
其他权益工具投资|56,180,014.75|0.00
其他非流动金融资产|0.00|0.00
投资性房地产|32,606,673.94|43,223,030.57
固定资产|611,905,025.56|627,730,001.94
在建工程|11,647,753.29|29,955,683.26
生产性生物资产|0.00|0.00
油气资产|0.00|0.00
使用权资产|0.00|0.00
无形资产|328,367,201.32|339,092,124.09
开发支出|268,101,662.75|256,503,031.31
商誉|1,310,652,526.32|1,351,161,580.57
长期待摊费用|1,590,778.70|1,039,755.99
递延所得税资产|54,245,717.16|13,255,681.43
其他非流动资产|50,912,798.68|54,970,586.51
非流动资产合计|2,806,833,031.57|2,848,258,835.08
资产总计|5,506,576,390.87|5,244,336,318.08
流动负债：||
短期借款|549,257,974.04|466,771,592.20
向中央银行借款|0.00|0.00
拆入资金|0.00|0.00
交易性金融负债|40,375,820.39|0.00
以公允价值计量且其变动计入当期损益的金融负债|0.00|40,267,968.45
衍生金融负债|0.00|0.00
应付票据|0.00|50,491,023.90
应付账款|88,923,421.89|49,060,658.93
预收款项|42,368,563.06|25,376,170.91
page|114
合同负债|0.00|0.00
卖出回购金融资产款|0.00|0.00
吸收存款及同业存放|0.00|0.00
代理买卖证券款|0.00|0.00
代理承销证券款|0.00|0.00
应付职工薪酬|38,429,059.24|29,456,959.43
应交税费|30,405,123.98|57,679,571.09
其他应付款|146,648,868.00|148,303,144.72
其中：应付利息|522,483.33|683,472.23
应付股利|4,196,000.00|0.00
应付手续费及佣金|0.00|0.00
应付分保账款|0.00|0.00
持有待售负债|0.00|0.00
一年内到期的非流动负债|110,000,000.00|22,000,000.00
其他流动负债|26,789,805.80|667,078.09
流动负债合计|1,073,198,636.40|890,074,167.72
非流动负债：||
保险合同准备金|0.00|0.00
长期借款|235,000,000.00|347,500,000.00
应付债券|0.00|0.00
其中：优先股|0.00|0.00
永续债|0.00|0.00
租赁负债|0.00|0.00
长期应付款|0.00|0.00
长期应付职工薪酬|0.00|0.00
预计负债|0.00|0.00
递延收益|29,588,989.23|26,774,124.35
递延所得税负债|34,305,153.92|29,109,675.71
其他非流动负债|0.00|0.00
非流动负债合计|298,894,143.15|403,383,800.06
负债合计|1,372,092,779.55|1,293,457,967.78
所有者权益：||
股本|814,461,076.00|814,461,076.00
其他权益工具|0.00|0.00
page|115
其中：优先股|0.00|0.00
永续债|0.00|0.00
资本公积|1,432,472,682.09|1,384,418,683.97
减：库存股|100,009,162.08|53,287,897.09
其他综合收益|4,813,550.90|359,434.76
专项储备|0.00|0.00
盈余公积|248,078,163.54|217,140,232.49
一般风险准备|0.00|0.00
未分配利润|1,666,028,647.72|1,539,908,542.90
归属于母公司所有者权益合计|4,065,844,958.17|3,903,000,073.03
少数股东权益|68,638,653.15|47,878,277.27
所有者权益合计|4,134,483,611.32|3,950,878,350.30
负债和所有者权益总计|5,506,576,390.87|5,244,336,318.08
