page|129
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||713,035,652.23|1,299,963,476.58
结算备付金|||
拆出资金|||
交易性金融资产||680,742,864.39|242,757,864.43
衍生金融资产|||
应收票据|||
应收账款||104,042,992.49|104,675,755.85
应收款项融资||605,479,604.49|388,714,591.04
预付款项||76,429,534.60|60,399,752.63
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|130
其他应收款||70,874,468.90|183,065,646.35
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||557,365,888.91|322,243,590.27
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||106,792,084.46|146,055,816.13
流动资产合计||2,914,763,090.47|2,747,876,493.28
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||3,183,599,951.22|2,928,401,367.47
在建工程||1,093,500,150.14|757,865,809.98
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||855,101,376.25|908,057,282.16
开发支出||6,065,248.57|
商誉||142,326,900.52|142,326,900.52
长期待摊费用||53,334,940.56|5,705,820.64
递延所得税资产||72,869,338.48|95,651,403.90
其他非流动资产||54,676,860.45|113,412,161.62
非流动资产合计||5,461,474,766.19|4,951,420,746.29
资产总计||8,376,237,856.66|7,699,297,239.57
流动负债：|||
短期借款||201,692,187.97|376,759,624.99
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||378,500,609.93|260,423,501.59
应付账款||506,617,677.28|391,773,345.36
预收款项||100,000.00|3,588,984.00
合同负债||216,991,041.64|185,920,087.67
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|131
代理承销证券款|||
应付职工薪酬||103,146,778.58|57,203,647.38
应交税费||41,323,139.35|55,905,054.52
其他应付款||486,198,158.70|337,431,312.30
其中：应付利息|||
应付股利||54.42|34,275.61
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||269,492,770.89|1,020,000.00
其他流动负债||23,066,026.69|20,812,220.31
流动负债合计||2,227,128,391.03|1,690,837,778.12
非流动负债：|||
保险合同准备金|||
长期借款||96,500,000.00|334,999,447.30
应付债券||635,658,066.94|611,968,823.23
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||55,109,769.85|61,925,313.49
长期应付职工薪酬||20,726,000.00|32,393,000.00
预计负债||4,560,758.14|776,418.13
递延收益||41,635,270.81|16,729,227.59
递延所得税负债||95,664,633.02|107,479,615.09
其他非流动负债|||
非流动负债合计||949,854,498.76|1,166,271,844.83
负债合计||3,176,982,889.79|2,857,109,622.95
所有者权益（或股东权益）：|||
实收资本（或股本）||1,350,168,875.00|917,751,148.00
其他权益工具||113,104,747.54|113,132,557.20
其中：优先股|||
永续债|||
资本公积||2,356,269,756.24|2,056,133,572.79
减：库存股||43,423,600.00|
其他综合收益||-4,250,000.00|-4,566,000.00
专项储备||4,131.70|1,348.56
盈余公积||108,948,408.55|105,356,676.10
一般风险准备|||
未分配利润||1,162,792,048.75|838,093,500.99
归属于母公司所有者权益（或股东权益）合计||5,043,614,367.78|4,025,902,803.64
少数股东权益||155,640,599.09|816,284,812.98
所有者权益（或股东权益）合计||5,199,254,966.87|4,842,187,616.62
负债和所有者权益（或股东权益）总计||8,376,237,856.66|7,699,297,239.57
