page|137
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,510,095,955.09|2,808,318,129.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|138
代理买卖证券收到的现金净额|||
收到的税费返还||1,934,820.37|9,077,464.92
收到其他与经营活动有关的现金||836,643,754.08|210,766,044.86
经营活动现金流入小计||4,348,674,529.54|3,028,161,638.78
购买商品、接受劳务支付的现金||1,979,531,526.62|1,104,803,425.23
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||685,995,281.54|525,743,520.76
支付的各项税费||252,175,055.72|301,476,354.79
支付其他与经营活动有关的现金||830,571,262.76|299,631,195.39
经营活动现金流出小计||3,748,273,126.64|2,231,654,496.17
经营活动产生的现金流量净额||600,401,402.90|796,507,142.61
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,813,500,000.00|
取得投资收益收到的现金||17,472,429.65|8,640,572.52
处置固定资产、无形资产和其他长期资产收回的现金净额||51,773,573.52|14,579,055.03
处置子公司及其他营业单位收到的现金净额|||144,346,500.00
收到其他与投资活动有关的现金|||1,421,001,774.44
投资活动现金流入小计||3,882,746,003.17|1,588,567,901.99
购建固定资产、无形资产和其他长期资产支付的现金||725,464,848.49|507,381,998.56
投资支付的现金||4,249,500,000.00|20,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,863,207.51|1,590,800,000.00
投资活动现金流出小计||4,976,828,056.00|2,118,181,998.56
投资活动产生的现金流量净额||-1,094,082,052.83|-529,614,096.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||43,423,600.00|49,000,000.00
其中：子公司吸收少数股东投|||
page|139
资收到的现金|||
取得借款收到的现金||402,952,500.00|1,651,315,000.00
收到其他与筹资活动有关的现金||39,250,278.73|500,291,063.96
筹资活动现金流入小计||485,626,378.73|2,200,606,063.96
偿还债务支付的现金||546,065,000.00|1,556,886,550.00
分配股利、利润或偿付利息支付的现金||115,654,706.67|57,362,540.08
其中：子公司支付给少数股东的股利、利润|||8,740,619.57
支付其他与筹资活动有关的现金||579,245.27|391,794,717.00
筹资活动现金流出小计||662,298,951.94|2,006,043,807.08
筹资活动产生的现金流量净额||-176,672,573.21|194,562,256.88
四、汇率变动对现金及现金等价物的影响||341,883.77|42,904.19
五、现金及现金等价物净增加额||-670,011,339.37|461,498,207.11
加：期初现金及现金等价物余额||1,231,383,174.78|769,884,967.67
六、期末现金及现金等价物余额||561,371,835.41|1,231,383,174.78
