page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||1,867,727,915.16|1,428,856,684.96
其中：营业收入|七、59|1,867,727,915.16|1,428,856,684.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,714,563,108.08|1,306,390,975.40
其中：营业成本|七、59|1,268,821,323.38|980,729,892.32
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|12,621,738.79|16,178,133.32
销售费用|七、61|187,910,040.59|117,798,223.30
管理费用|七、62|169,166,880.17|110,999,054.93
研发费用|七、63|50,953,817.91|56,913,365.03
财务费用|七、64|25,089,307.24|23,772,306.50
page|80
其中：利息费用||24,877,560.73|21,934,599.08
利息收入||1,373,678.68|1,724,937.82
加：其他收益|七、65|57,947,419.23|34,631,876.47
投资收益（损失以“－”号填列）|七、66|-4,040,030.67|-7,536,574.96
其中：对联营企业和合营企业的投资收益||-63,507.97|-180,351.80
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|6,755,107.34|
信用减值损失（损失以“-”号填列）|七、69|-5,701,360.83|
资产减值损失（损失以“-”号填列）|七、70|-7,329,111.02|-12,427,506.45
资产处置收益（损失以“－”号填列）|七、71|-463,647.64|16,284,151.19
三、营业利润（亏损以“－”号填列）||200,333,183.49|153,417,655.81
加：营业外收入|七、72|94,600.67|694,794.12
减：营业外支出|七、73|1,190,952.34|2,555,234.05
四、利润总额（亏损总额以“－”号填列）||199,236,831.82|151,557,215.88
减：所得税费用|七、74|22,652,092.69|21,678,292.78
五、净利润（净亏损以“－”号填列）||176,584,739.13|129,878,923.10
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||176,584,739.13|129,878,923.10
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||156,890,061.60|130,203,577.12
2.少数股东损益（净亏损以“-”号填列）||19,694,677.53|-324,654.02
六、其他综合收益的税后净额||4,982,731.80|1.78
（一）归属母公司所有者的其他综合收益的税后净额||4,657,981.45|1.78
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|81
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||4,657,981.45|1.78
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||4,657,981.45|1.78
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||324,750.35|
七、综合收益总额||181,567,470.93|129,878,924.88
（一）归属于母公司所有者的综合收益总额||161,548,043.05|130,203,578.90
（二）归属于少数股东的综合收益总额||20,019,427.88|-324,654.02
八、每股收益：|||
（一）基本每股收益(元/股)||1.12|1.01
（二）稀释每股收益(元/股)||1.11|1.01
