page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,840,553,635.65|1,396,346,578.17
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||114,733,492.28|146,478,377.28
收到其他与经营活动有关的现金|七、76|141,849,557.29|118,709,329.80
经营活动现金流入小计||2,097,136,685.22|1,661,534,285.25
购买商品、接受劳务支付的现金||1,156,596,364.61|1,053,570,356.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|84
支付给职工及为职工支付的现金||378,636,501.43|271,619,006.05
支付的各项税费||68,401,314.84|94,437,918.75
支付其他与经营活动有关的现金|七、76|295,739,767.59|221,661,229.66
经营活动现金流出小计||1,899,373,948.47|1,641,288,510.54
经营活动产生的现金流量净额||197,762,736.75|20,245,774.71
二、投资活动产生的现金流量：|||
收回投资收到的现金||216,200,000.00|714,000,000.00
取得投资收益收到的现金||1,365,518.10|5,541,806.84
处置固定资产、无形资产和其他长期资产收回的现金净额||3,340,113.10|75,852,811.19
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|1,000,000.00|10,250,000.00
投资活动现金流入小计||221,905,631.20|805,644,618.03
购建固定资产、无形资产和其他长期资产支付的现金||273,788,046.92|226,701,771.76
投资支付的现金||233,000,000.00|714,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||33,201,857.74|16,318,983.23
支付其他与投资活动有关的现金|七、76|1,000,000.00|10,250,000.00
投资活动现金流出小计||540,989,904.66|967,270,754.99
投资活动产生的现金流量净额||-319,084,273.46|-161,626,136.96
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||453,600,000.00
其中：子公司吸收少数股东投资收到的现金|||500,000.00
取得借款收到的现金||1,314,585,000.00|665,950,000.00
收到其他与筹资活动有关的现金||41,175,450.00|
筹资活动现金流入小计||1,355,760,450.00|1,119,550,000.00
偿还债务支付的现金||865,700,000.00|715,950,000.00
分配股利、利润或偿付利息支付的现金||58,344,571.09|21,215,691.45
其中：子公司支付给少数股东的股利、利润|||200,000.00
支付其他与筹资活动有关的现金|七、76|3,565,500.00|33,107,236.89
筹资活动现金流出小计||927,610,071.09|770,272,928.34
筹资活动产生的现金流量净额||428,150,378.91|349,277,071.66
四、汇率变动对现金及现金等价物的影响||4,360,321.70|-13,367,881.84
page|85
五、现金及现金等价物净增加额||311,189,163.90|194,528,827.57
加：期初现金及现金等价物余额||242,179,144.88|47,650,317.31
六、期末现金及现金等价物余额||553,368,308.78|242,179,144.88
