page|113
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
page|114
销售商品、提供劳务收到的现金||476,765,156.22|510,621,898.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||14,567,276.14|9,821,862.68
经营活动现金流入小计||491,332,432.36|520,443,761.40
购买商品、接受劳务支付的现金||237,667,198.91|247,643,048.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||79,652,516.97|91,750,725.15
支付的各项税费||44,752,018.51|51,714,327.74
支付其他与经营活动有关的现金||35,968,652.01|59,187,297.19
经营活动现金流出小计||398,040,386.40|450,295,398.88
经营活动产生的现金流量净额||93,292,045.96|70,148,362.52
二、投资活动产生的现金流量：|||
收回投资收到的现金||10,000,000.00|62,887,995.06
取得投资收益收到的现金||1,085,167.12|1,437,134.45
处置固定资产、无形资产和其他长期资产收回的现金净额||758,326.44|170,568.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
page|115
投资活动现金流入小计||11,843,493.56|64,495,697.74
购建固定资产、无形资产和其他长期资产支付的现金||5,617,674.97|5,367,243.41
投资支付的现金||48,000,000.00|10,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||53,617,674.97|15,367,243.41
投资活动产生的现金流量净额||-41,774,181.41|49,128,454.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||421,364,264.15|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||421,364,264.15|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||27,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||14,272,810.62|398,113.21
筹资活动现金流出小计||14,272,810.62|27,398,113.21
筹资活动产生的现金流量净额||407,091,453.53|-27,398,113.21
四、汇率变动对现金及现金等价物的影响||-0.11|-1,450.80
五、现金及现金等价物净增加额||458,609,317.97|91,877,252.84
加：期初现金及现金等价物余额||111,263,992.21|19,386,739.37
六、期末现金及现金等价物余额||569,873,310.18|111,263,992.21
