page|64
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,006,422,339.82|1,142,685,424.85
结算备付金|||
拆出资金|||
交易性金融资产||467,098,344.08|51,772,375.39
衍生金融资产|||
应收票据||217,378,481.04|331,842,253.77
应收账款||22,308,041.03|49,610,005.01
应收款项融资|||
预付款项||132,234,399.81|53,921,968.20
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||29,712,330.41|34,165,103.82
其中：应收利息||1,078,354.27|1,143,652.08
应收股利|||
买入返售金融资产|||
存货||2,298,153,099.21|1,784,183,960.88
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||43,805,505.72|
流动资产合计||4,217,112,541.12|3,448,181,091.92
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||81,518,861.54|87,133,455.96
其他权益工具投资|||
其他非流动金融资产||3,000,000.00|3,000,000.00
投资性房地产|||
固定资产||1,310,926,655.04|852,973,541.02
在建工程||403,940,564.47|512,904,041.66
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||863,789,990.73|882,248,044.41
开发支出||1,471,943.41|1,933,983.95
商誉||607,464,352.53|607,464,352.53
长期待摊费用||6,135,857.66|2,737,389.44
递延所得税资产||101,966,449.93|66,539,188.43
page|65
其他非流动资产||7,760,500.00|
非流动资产合计||3,387,975,175.31|3,016,933,997.40
资产总计||7,605,087,716.43|6,465,115,089.32
流动负债：|||
短期借款||235,000,000.00|415,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||290,000.00|17,000,000.00
应付账款||416,128,289.10|353,226,046.68
预收款项|||
合同负债||1,358,365,432.13|707,121,884.99
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||164,171,907.85|108,339,431.50
应交税费||504,770,300.08|426,522,964.83
其他应付款||860,596,053.61|706,615,727.34
其中：应付利息||213,152.78|125,277.78
应付股利||102,635.47|63,500,530.67
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||171,417,323.04|87,251,454.34
流动负债合计||3,710,739,305.81|2,821,077,509.68
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||1,000,000.00|1,000,000.00
长期应付职工薪酬|||
预计负债|||
递延收益||47,510,101.07|42,588,262.28
递延所得税负债||121,324,702.42|129,295,097.26
其他非流动负债|||
非流动负债合计||169,834,803.49|172,883,359.54
负债合计||3,880,574,109.30|2,993,960,869.22
所有者权益（或股东权益）：|||
实收资本（或股本）||897,287,444.00|897,287,444.00
其他权益工具|||
其中：优先股|||
永续债|||
page|66
资本公积||1,281,263,761.49|1,281,263,761.49
减：库存股|||
其他综合收益|||
专项储备||35,077,193.00|30,286,095.96
盈余公积||141,152,439.67|132,075,875.54
一般风险准备|||
未分配利润||1,369,732,768.97|1,124,196,109.06
归属于母公司所有者权益（或股东权益）合计||3,724,513,607.13|3,465,109,286.05
少数股东权益|||6,044,934.05
所有者权益（或股东权益）合计||3,724,513,607.13|3,471,154,220.10
负债和所有者权益（或股东权益）总计||7,605,087,716.43|6,465,115,089.32
