page|62
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
page|63
销售商品、提供劳务收到的现金||605,550,527.04|537,424,078.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,936,203.77|
收到其他与经营活动有关的现金||6,681,117.17|16,702,526.72
经营活动现金流入小计||621,167,847.98|554,126,604.72
购买商品、接受劳务支付的现金||282,949,599.56|244,638,806.88
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||79,064,823.41|69,782,977.72
支付的各项税费||72,473,825.33|61,820,472.73
支付其他与经营活动有关的现金||24,775,196.38|37,297,661.79
经营活动现金流出小计||459,263,444.68|413,539,919.12
经营活动产生的现金流量净额||161,904,403.30|140,586,685.60
二、投资活动产生的现金流量：|||
收回投资收到的现金|||100,000,000.00
取得投资收益收到的现金||3,668,483.10|4,856,154.33
处置固定资产、无形资产和其他长期资产收回的现金净额|||414,171.06
处置子公司及其他营业单位收到的现金净额|||
page|64
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,668,483.10|105,270,325.39
购建固定资产、无形资产和其他长期资产支付的现金||401,363,848.51|359,686,874.55
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||332,635.79
投资活动现金流出小计||401,363,848.51|360,019,510.34
投资活动产生的现金流量净额||-397,695,365.41|-254,749,184.95
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,400,000.00|1,929,126.88
其中：子公司吸收少数股东投资收到的现金||1,400,000.00|1,929,126.88
取得借款收到的现金||394,421,847.21|260,169,750.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||395,821,847.21|262,098,876.88
偿还债务支付的现金||184,243,107.00|30,000,000.00
分配股利、利润或偿付利息支付的现金||16,314,238.94|62,798,694.41
其中：子公司支付给少数股东的股利、利润||3,129,045.42|
支付其他与筹资活动有关的现金||12,083,000.00|
筹资活动现金流出小计||212,640,345.94|92,798,694.41
筹资活动产生的现金流量净额||183,181,501.27|169,300,182.47
四、汇率变动对现金及现金等价物的影响||-1,351,694.24|-967,013.32
五、现金及现金等价物净增加额||-53,961,155.08|54,170,669.80
加：期初现金及现金等价物余额||97,181,447.13|43,010,777.33
六、期末现金及现金等价物余额||43,220,292.05|97,181,447.13
